,timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,TX
2010,2023-08-21 09:18:00+02:00,0.0,2.584,0.005,0.0038666666666667,4.409286,545.0
2011,2023-08-21 09:19:00+02:00,0.0,2.585,0.007,0.0038666666666667,4.409286,528.4166666666666
2012,2023-08-21 09:20:00+02:00,0.0,2.585,0.008,0.0038666666666667,4.409286,545.0
2013,2023-08-21 09:21:00+02:00,0.0,2.587,0.011,0.0038666666666667,4.409286,545.25
2014,2023-08-21 09:22:00+02:00,0.0,2.583,0.006,0.0028666666666667,4.409286,545.0
2015,2023-08-21 09:23:00+02:00,0.0,2.585,0.006,0.0048666666666667,4.409286,545.0
2016,2023-08-21 09:24:00+02:00,0.0,2.588,0.011,0.0038666666666667,4.409286,545.0
2017,2023-08-21 09:25:00+02:00,0.0,2.588,0.013,0.0038666666666667,4.409286,545.0
2018,2023-08-21 09:26:00+02:00,0.0,2.588,0.013,0.0038666666666667,4.409286,528.4166666666666
2019,2023-08-21 09:27:00+02:00,0.0,2.586,0.011,0.0028666666666667,4.409286,545.25
2020,2023-08-21 09:28:00+02:00,0.0,2.585,0.011,0.0008666666666667,4.409286,545.1666666666666
2021,2023-08-21 09:29:00+02:00,0.0,2.584,0.011,0.0008666666666667,4.409286,545.1666666666666
2022,2023-08-21 09:30:00+02:00,0.0,2.589,0.019,0.0008666666666667,4.409286,545.1666666666666
2023,2023-08-21 09:31:00+02:00,0.0,2.584,0.011,0.0008666666666667,4.409286,545.0833333333334
2024,2023-08-21 09:32:00+02:00,0.0,2.585,0.009,0.0028666666666667,4.409286,545.1666666666666
2025,2023-08-21 09:33:00+02:00,0.0,2.587,0.012,0.0038666666666667,4.409286,545.0833333333334
2026,2023-08-21 09:34:00+02:00,0.0,2.587,0.011,0.0038666666666667,4.409286,545.0
2027,2023-08-21 09:35:00+02:00,0.0,2.587,0.011,0.0048666666666667,4.409286,528.5833333333334
2028,2023-08-21 09:36:00+02:00,0.0,2.59,0.017,0.0038666666666667,4.409286,544.5
2029,2023-08-21 09:37:00+02:00,0.0,2.608,0.042,0.0028666666666667,4.409286,546.6666666666666
2030,2023-08-21 09:38:00+02:00,0.0,2.604,0.035,0.0028666666666667,4.409286,545.1666666666666
2031,2023-08-21 09:39:00+02:00,0.0,2.602,0.032,0.0028666666666667,4.409286,544.8333333333334
2032,2023-08-21 09:40:00+02:00,0.0,2.605,0.039,0.0028666666666667,4.409286,545.0833333333334
2033,2023-08-21 09:41:00+02:00,0.0,2.595,0.023,0.0028666666666667,4.409286,544.3333333333334
2034,2023-08-21 09:42:00+02:00,0.0,2.592,0.015,0.0038666666666667,4.409286,545.4166666666666
2035,2023-08-21 09:43:00+02:00,0.0,2.586,0.011,0.0038666666666667,4.409286,545.0
2036,2023-08-21 09:44:00+02:00,0.0,2.586,0.011,0.0038666666666667,4.409286,528.8333333333334
2037,2023-08-21 09:45:00+02:00,0.0,2.587,0.009,0.0058666666666667,4.409286,545.0833333333334
2038,2023-08-21 09:46:00+02:00,0.0,2.588,0.012,0.0048666666666667,4.409286,545.1666666666666
2039,2023-08-21 09:47:00+02:00,0.0,2.59,0.013,0.0058666666666667,4.409286,545.1666666666666
2040,2023-08-21 09:48:00+02:00,0.0,2.587,0.008,0.0058666666666667,4.409286,545.0
2041,2023-08-21 09:49:00+02:00,0.0,2.587,0.01,0.0048666666666667,4.409286,545.25
2042,2023-08-21 09:50:00+02:00,0.0,2.583,0.006,0.0028666666666667,4.409286,545.0833333333334
2043,2023-08-21 09:51:00+02:00,0.0,2.584,0.01,0.0018666666666667,4.409286,528.5
2044,2023-08-21 09:52:00+02:00,0.0,2.585,0.012,0.0018666666666667,4.409286,545.0
2045,2023-08-21 09:53:00+02:00,0.0,2.584,0.011,0.0008666666666667,4.409286,545.1666666666666
2046,2023-08-21 09:54:00+02:00,0.0,2.584,0.01,0.0018666666666667,4.409286,545.1666666666666
2047,2023-08-21 09:55:00+02:00,0.0,2.585,0.011,0.0028666666666667,4.409286,545.1666666666666
2048,2023-08-21 09:56:00+02:00,0.0,2.585,0.009,0.0028666666666667,4.409286,545.0
2049,2023-08-21 09:57:00+02:00,0.0,2.587,0.012,0.0038666666666667,4.409286,545.0
2050,2023-08-21 09:58:00+02:00,0.0,2.587,0.012,0.0038666666666667,4.409286,545.0833333333334
2051,2023-08-21 09:59:00+02:00,0.0,2.594,0.021,0.0048666666666667,4.409286,545.0
2052,2023-08-21 10:00:00+02:00,0.0,2.587,0.012,0.0043267326732675,4.409286,528.75
2053,2023-08-21 10:01:00+02:00,0.0,2.587,0.013,0.0033267326732675,4.409286,545.25
2054,2023-08-21 10:02:00+02:00,0.0,2.589,0.015,0.0023267326732675,4.409286,545.1666666666666
2055,2023-08-21 10:03:00+02:00,0.0,2.588,0.014,0.0023267326732675,4.409286,545.1666666666666
2056,2023-08-21 10:04:00+02:00,0.0,2.585,0.009,0.0023267326732675,4.409286,545.1666666666666
2057,2023-08-21 10:05:00+02:00,0.0,2.585,0.011,0.0013267326732675,4.409286,545.1666666666666
2058,2023-08-21 10:06:00+02:00,0.0,2.587,0.013,0.0033267326732675,4.409286,545.0833333333334
2059,2023-08-21 10:07:00+02:00,0.0,2.587,0.012,0.0033267326732675,4.409286,545.0833333333334
2060,2023-08-21 10:08:00+02:00,0.0,2.588,0.014,0.0023267326732675,4.409286,545.0
2061,2023-08-21 10:09:00+02:00,0.0,2.591,0.014,0.0043267326732675,4.409286,528.6666666666666
2062,2023-08-21 10:10:00+02:00,0.0,2.596,0.02,0.0053267326732675,4.409286,546.3333333333334
2063,2023-08-21 10:11:00+02:00,0.0,2.599,0.026,0.0063267326732675,4.409286,545.4166666666666
2064,2023-08-21 10:12:00+02:00,0.0,2.6,0.026,0.0063267326732675,4.409286,545.9166666666666
2065,2023-08-21 10:13:00+02:00,0.0,2.592,0.016,0.0053267326732675,4.409286,545.0
2066,2023-08-21 10:14:00+02:00,0.0,2.595,0.024,0.0043267326732675,4.409286,545.8333333333334
2067,2023-08-21 10:15:00+02:00,0.0,2.599,0.028,0.0033267326732675,4.409286,545.4166666666666
2068,2023-08-21 10:16:00+02:00,0.0,2.62,0.055,0.0023267326732675,4.409286,545.1666666666666
2069,2023-08-21 10:17:00+02:00,0.0,2.629,0.052,0.0033267326732675,4.409286,545.1666666666666
2070,2023-08-21 10:18:00+02:00,0.0,2.611,0.039,0.0013267326732675,4.409286,544.4166666666666
2071,2023-08-21 10:19:00+02:00,0.0,2.591,0.021,0.0003267326732675,4.409286,528.6666666666666
2072,2023-08-21 10:20:00+02:00,0.0,2.591,0.023,0.0013267326732675,4.409286,545.1666666666666
2073,2023-08-21 10:21:00+02:00,0.0,2.588,0.019,0.0013267326732675,4.409286,545.1666666666666
2074,2023-08-21 10:22:00+02:00,0.0,2.588,0.016,0.0013267326732675,4.409286,545.75
2075,2023-08-21 10:23:00+02:00,0.0,2.592,0.019,0.0033267326732675,4.409286,545.0
2076,2023-08-21 10:24:00+02:00,0.0,2.594,0.019,0.0043267326732675,4.409286,544.8333333333334
2077,2023-08-21 10:25:00+02:00,0.0,2.596,0.026,0.0023267326732675,4.409286,545.6666666666666
2078,2023-08-21 10:26:00+02:00,0.0,2.602,0.034,0.0033267326732675,4.409286,544.25
2079,2023-08-21 10:27:00+02:00,0.0,2.595,0.025,0.0033267326732675,4.409286,529.8333333333334
2080,2023-08-21 10:28:00+02:00,0.0,2.599,0.03,0.0033267326732675,4.409286,544.8333333333334
2081,2023-08-21 10:29:00+02:00,0.0,2.599,0.032,0.0033267326732675,4.409286,545.1666666666666
2082,2023-08-21 10:30:00+02:00,0.0,2.597,0.025,0.0043267326732675,4.409286,545.0
2083,2023-08-21 10:31:00+02:00,0.0,2.601,0.033,0.0043267326732675,4.409286,545.3333333333334
2084,2023-08-21 10:32:00+02:00,0.0,2.597,0.024,0.0043267326732675,4.409286,545.25
2085,2023-08-21 10:33:00+02:00,0.0,2.598,0.027,0.0053267326732675,4.409286,544.8333333333334
2086,2023-08-21 10:34:00+02:00,0.0,2.605,0.035,0.0053267326732675,4.409286,545.25
2087,2023-08-21 10:35:00+02:00,0.0,2.598,0.025,0.0063267326732675,4.409286,544.5833333333334
2088,2023-08-21 10:36:00+02:00,0.0,2.599,0.024,0.0073267326732675,4.409286,529.1666666666666
2089,2023-08-21 10:37:00+02:00,0.0,2.597,0.018,0.0073267326732675,4.409286,544.9166666666666
2090,2023-08-21 10:38:00+02:00,0.0,2.597,0.022,0.0073267326732675,4.409286,544.5
2091,2023-08-21 10:39:00+02:00,0.0,2.605,0.034,0.0063267326732675,4.409286,545.75
2092,2023-08-21 10:40:00+02:00,0.0,2.597,0.028,0.0043267326732675,4.409286,545.1666666666666
2093,2023-08-21 10:41:00+02:00,0.0,2.596,0.027,0.0013267326732675,4.409286,544.8333333333334
2094,2023-08-21 10:42:00+02:00,0.0,2.596,0.026,0.0023267326732675,4.409286,545.0833333333334
2095,2023-08-21 10:43:00+02:00,0.0,2.6,0.032,0.0033267326732675,4.409286,544.9166666666666
2096,2023-08-21 10:44:00+02:00,0.0,2.592,0.018,0.0043267326732675,4.409286,528.75
2097,2023-08-21 10:45:00+02:00,0.0,2.595,0.023,0.0043267326732675,4.409286,544.6666666666666
2098,2023-08-21 10:46:00+02:00,0.0,2.604,0.03,0.0053267326732675,4.409286,545.0833333333334
2099,2023-08-21 10:47:00+02:00,0.0,2.607,0.037,0.0063267326732675,4.409286,545.1666666666666
2100,2023-08-21 10:48:00+02:00,0.0,2.61,0.04,0.0063267326732675,4.409286,545.0833333333334
2101,2023-08-21 10:49:00+02:00,0.0,2.609,0.038,0.0063267326732675,4.409286,545.1666666666666
2102,2023-08-21 10:50:00+02:00,0.0,2.605,0.037,0.0043267326732675,4.409286,545.3333333333334
2103,2023-08-21 10:51:00+02:00,0.0,2.606,0.04,0.0043267326732675,4.409286,545.4166666666666
2104,2023-08-21 10:52:00+02:00,0.0,2.609,0.044,0.0043267326732675,4.409286,528.5
2105,2023-08-21 10:53:00+02:00,0.0,2.607,0.039,0.0043267326732675,4.409286,545.1666666666666
2106,2023-08-21 10:54:00+02:00,0.0,2.6,0.031,0.0043267326732675,4.409286,545.0833333333334
2107,2023-08-21 10:55:00+02:00,0.0,2.603,0.031,0.0063267326732675,4.409286,545.0833333333334
2108,2023-08-21 10:56:00+02:00,0.0,2.604,0.031,0.0073267326732675,4.409286,544.8333333333334
2109,2023-08-21 10:57:00+02:00,0.0,2.607,0.033,0.0083267326732675,4.409286,545.25
2110,2023-08-21 10:58:00+02:00,0.0,2.607,0.033,0.0093267326732675,4.409286,545.0833333333334
2111,2023-08-21 10:59:00+02:00,0.0,2.598,0.021,0.0083267326732675,4.409286,545.0
2112,2023-08-21 11:00:00+02:00,0.0,2.603,0.029,0.0080433333333335,4.409286,528.6666666666666
2113,2023-08-21 11:01:00+02:00,0.0,2.605,0.031,0.0080433333333335,4.409286,545.25
2114,2023-08-21 11:02:00+02:00,0.0,2.599,0.024,0.0080433333333335,4.409286,544.9166666666666
2115,2023-08-21 11:03:00+02:00,0.0,2.596,0.02,0.0070433333333335,4.409286,545.0833333333334
2116,2023-08-21 11:04:00+02:00,0.0,2.604,0.033,0.0060433333333335,4.409286,544.9166666666666
2117,2023-08-21 11:05:00+02:00,0.0,2.6,0.03,0.0050433333333335,4.409286,545.0833333333334
2118,2023-08-21 11:06:00+02:00,0.0,2.599,0.03,0.0030433333333335,4.409286,545.0
2119,2023-08-21 11:07:00+02:00,0.0,2.597,0.031,0.0010433333333335,4.409286,545.0
2120,2023-08-21 11:08:00+02:00,0.0,2.601,0.033,0.0020433333333335,4.409286,528.6666666666666
2121,2023-08-21 11:09:00+02:00,0.0,2.607,0.043,0.0030433333333335,4.409286,545.1666666666666
2122,2023-08-21 11:10:00+02:00,0.0,2.607,0.04,0.0030433333333335,4.409286,545.5
2123,2023-08-21 11:11:00+02:00,0.0,2.604,0.036,0.0040433333333335,4.409286,545.25
2124,2023-08-21 11:12:00+02:00,0.0,2.602,0.029,0.0060433333333335,4.409286,528.3333333333334
2125,2023-08-21 11:13:00+02:00,0.0,2.602,0.031,0.0060433333333335,4.409286,545.0
2126,2023-08-21 11:14:00+02:00,0.0,2.606,0.037,0.0050433333333335,4.409286,545.0
2127,2023-08-21 11:15:00+02:00,0.0,2.623,0.052,0.0070433333333335,4.409286,545.1666666666666
2128,2023-08-21 11:16:00+02:00,0.0,2.629,0.055,0.0080433333333335,4.409286,544.9166666666666
2129,2023-08-21 11:17:00+02:00,0.0,2.618,0.044,0.0080433333333335,4.409286,545.1666666666666
2130,2023-08-21 11:18:00+02:00,0.0,2.618,0.044,0.0080433333333335,4.409286,528.5833333333334
2131,2023-08-21 11:19:00+02:00,0.0,2.613,0.037,0.0080433333333335,4.409286,545.1666666666666
2132,2023-08-21 11:20:00+02:00,0.0,2.617,0.045,0.0090433333333335,4.409286,545.1666666666666
2133,2023-08-21 11:21:00+02:00,0.0,2.625,0.051,0.0100433333333335,4.409286,545.0
2134,2023-08-21 11:22:00+02:00,0.0,2.619,0.047,0.0090433333333335,4.409286,545.0833333333334
2135,2023-08-21 11:23:00+02:00,0.0,2.617,0.043,0.0090433333333335,4.409286,545.1666666666666
2136,2023-08-21 11:24:00+02:00,0.0,2.62,0.047,0.0090433333333335,4.409286,545.1666666666666
2137,2023-08-21 11:25:00+02:00,0.0,2.618,0.042,0.0090433333333335,4.409286,545.0833333333334
2138,2023-08-21 11:26:00+02:00,0.0,2.624,0.048,0.0100433333333335,4.409286,545.1666666666666
2139,2023-08-21 11:27:00+02:00,0.0,2.628,0.049,0.0100433333333335,4.409286,545.1666666666666
2140,2023-08-21 11:28:00+02:00,0.0,2.62,0.048,0.0110433333333335,4.409286,545.1666666666666
2141,2023-08-21 11:29:00+02:00,0.0,2.62,0.041,0.0090433333333335,4.409286,545.1666666666666
2142,2023-08-21 11:30:00+02:00,0.0,2.621,0.052,0.0070433333333335,4.409286,545.0833333333334
2143,2023-08-21 11:31:00+02:00,0.0,2.631,0.054,0.0070433333333335,4.409286,545.0833333333334
2144,2023-08-21 11:32:00+02:00,0.0,2.636,0.059,0.0070433333333335,4.409286,545.3333333333334
2145,2023-08-21 11:33:00+02:00,0.0,2.619,0.05,0.0050433333333335,4.409286,544.3333333333334
2146,2023-08-21 11:34:00+02:00,0.0,2.621,0.053,0.0050433333333335,4.409286,528.6666666666666
2147,2023-08-21 11:35:00+02:00,0.0,2.63,0.051,0.0060433333333335,4.409286,545.4166666666666
2148,2023-08-21 11:36:00+02:00,0.0,2.623,0.049,0.0060433333333335,4.409286,545.0833333333334
2149,2023-08-21 11:37:00+02:00,0.0,2.63,0.056,0.0080433333333335,4.409286,545.0
2150,2023-08-21 11:38:00+02:00,0.0,2.629,0.056,0.0070433333333335,4.409286,545.0833333333334
2151,2023-08-21 11:39:00+02:00,0.0,2.627,0.051,0.0080433333333335,4.409286,545.0
2152,2023-08-21 11:40:00+02:00,0.0,2.619,0.045,0.0070433333333335,4.409286,528.6666666666666
2153,2023-08-21 11:41:00+02:00,0.0,2.627,0.052,0.0100433333333335,4.409286,545.1666666666666
2154,2023-08-21 11:42:00+02:00,0.0,2.618,0.046,0.0070433333333335,4.409286,545.0833333333334
2155,2023-08-21 11:43:00+02:00,0.0,2.628,0.055,0.0080433333333335,4.409286,545.0
2156,2023-08-21 11:44:00+02:00,0.0,2.625,0.045,0.0090433333333335,4.409286,545.0
2157,2023-08-21 11:45:00+02:00,0.0,2.624,0.046,0.0080433333333335,4.409286,544.9166666666666
2158,2023-08-21 11:46:00+02:00,0.0,2.625,0.054,0.0070433333333335,4.409286,544.9166666666666
2159,2023-08-21 11:47:00+02:00,0.0,2.63,0.055,0.0080433333333335,4.409286,545.0833333333334
2160,2023-08-21 11:48:00+02:00,0.0,2.629,0.05,0.0090433333333335,4.409286,545.0833333333334
2161,2023-08-21 11:49:00+02:00,0.0,2.625,0.047,0.0090433333333335,4.409286,528.5
2162,2023-08-21 11:50:00+02:00,0.0,2.626,0.054,0.0090433333333335,4.409286,545.6666666666666
2163,2023-08-21 11:51:00+02:00,0.0,2.631,0.052,0.0110433333333335,4.409286,545.1666666666666
2164,2023-08-21 11:52:00+02:00,0.0,2.623,0.049,0.0090433333333335,4.409286,545.1666666666666
2165,2023-08-21 11:53:00+02:00,0.0,2.633,0.06,0.0100433333333335,4.409286,545.0833333333334
2166,2023-08-21 11:54:00+02:00,0.0,2.629,0.055,0.0110433333333335,4.409286,544.6666666666666
2167,2023-08-21 11:55:00+02:00,0.0,2.621,0.046,0.0100433333333335,4.409286,545.25
2168,2023-08-21 11:56:00+02:00,0.0,2.614,0.042,0.0090433333333335,4.409286,545.0833333333334
2169,2023-08-21 11:57:00+02:00,0.0,2.621,0.045,0.0090433333333335,4.409286,544.6666666666666
2170,2023-08-21 11:58:00+02:00,0.0,2.625,0.054,0.0080433333333335,4.409286,543.9166666666666
2171,2023-08-21 11:59:00+02:00,0.0,2.619,0.048,0.0060433333333335,4.409286,529.1666666666666
2172,2023-08-21 12:00:00+02:00,0.0,2.618,0.049,0.0055633333333335,4.409286,545.25
2173,2023-08-21 12:01:00+02:00,0.0,2.622,0.05,0.0055633333333335,4.409286,545.1666666666666
2174,2023-08-21 12:02:00+02:00,0.0,2.631,0.052,0.0065633333333335,4.409286,544.9166666666666
2175,2023-08-21 12:03:00+02:00,0.0,2.622,0.055,0.0055633333333335,4.409286,545.1666666666666
2176,2023-08-21 12:04:00+02:00,0.0,2.624,0.052,0.0075633333333335,4.409286,544.9166666666666
2177,2023-08-21 12:05:00+02:00,0.0,2.624,0.049,0.0075633333333335,4.409286,545.0833333333334
2178,2023-08-21 12:06:00+02:00,0.0,2.631,0.059,0.0085633333333335,4.409286,545.0
2179,2023-08-21 12:07:00+02:00,0.0,2.63,0.056,0.0095633333333335,4.409286,545.0833333333334
2180,2023-08-21 12:08:00+02:00,0.0,2.625,0.048,0.0085633333333335,4.409286,528.5833333333334
2181,2023-08-21 12:09:00+02:00,0.0,2.617,0.044,0.0065633333333335,4.409286,545.4166666666666
2182,2023-08-21 12:10:00+02:00,0.0,2.62,0.05,0.0065633333333335,4.409286,545.1666666666666
2183,2023-08-21 12:11:00+02:00,0.0,2.626,0.051,0.0055633333333335,4.409286,545.0833333333334
2184,2023-08-21 12:12:00+02:00,0.0,2.615,0.046,0.0065633333333335,4.409286,544.6666666666666
2185,2023-08-21 12:13:00+02:00,0.0,2.622,0.052,0.0085633333333335,4.409286,545.6666666666666
2186,2023-08-21 12:14:00+02:00,0.0,2.628,0.052,0.0095633333333335,4.409286,545.3333333333334
2187,2023-08-21 12:15:00+02:00,0.0,2.619,0.046,0.0085633333333335,4.409286,528.0833333333334
2188,2023-08-21 12:16:00+02:00,0.0,2.613,0.043,0.0075633333333335,4.409286,545.25
2189,2023-08-21 12:17:00+02:00,0.0,2.62,0.046,0.0085633333333335,4.409286,545.0833333333334
2190,2023-08-21 12:18:00+02:00,0.0,2.629,0.055,0.0075633333333335,4.409286,545.1666666666666
2191,2023-08-21 12:19:00+02:00,0.0,2.628,0.054,0.0075633333333335,4.409286,545.0833333333334
2192,2023-08-21 12:20:00+02:00,0.0,2.625,0.052,0.0085633333333335,4.409286,545.0833333333334
2193,2023-08-21 12:21:00+02:00,0.0,2.62,0.049,0.0085633333333335,4.409286,544.6666666666666
2194,2023-08-21 12:22:00+02:00,0.0,2.617,0.044,0.0085633333333335,4.409286,545.0
2195,2023-08-21 12:23:00+02:00,0.0,2.617,0.044,0.0085633333333335,4.409286,545.3333333333334
2196,2023-08-21 12:24:00+02:00,0.0,2.619,0.048,0.0085633333333335,4.409286,545.25
2197,2023-08-21 12:25:00+02:00,0.0,2.624,0.051,0.0085633333333335,4.409286,545.1666666666666
2198,2023-08-21 12:26:00+02:00,0.0,2.632,0.055,0.0095633333333335,4.409286,528.5
2199,2023-08-21 12:27:00+02:00,0.0,2.629,0.051,0.0095633333333335,4.409286,544.5833333333334
2200,2023-08-21 12:28:00+02:00,0.0,2.625,0.049,0.0105633333333335,4.409286,545.1666666666666
2201,2023-08-21 12:29:00+02:00,0.0,2.627,0.048,0.0105633333333335,4.409286,545.1666666666666
2202,2023-08-21 12:30:00+02:00,0.0,2.618,0.046,0.0085633333333335,4.409286,545.1666666666666
2203,2023-08-21 12:31:00+02:00,0.0,2.618,0.05,0.0065633333333335,4.409286,544.75
2204,2023-08-21 12:32:00+02:00,0.0,2.613,0.042,0.0045633333333335,4.409286,545.1666666666666
2205,2023-08-21 12:33:00+02:00,0.0,2.618,0.052,0.0035633333333335,4.409286,545.0833333333334
2206,2023-08-21 12:34:00+02:00,0.0,2.631,0.056,0.0075633333333335,4.409286,528.5
2207,2023-08-21 12:35:00+02:00,0.0,2.624,0.051,0.0075633333333335,4.409286,545.25
2208,2023-08-21 12:36:00+02:00,0.0,2.622,0.048,0.0075633333333335,4.409286,545.0833333333334
2209,2023-08-21 12:37:00+02:00,0.0,2.62,0.051,0.0075633333333335,4.409286,545.0833333333334
2210,2023-08-21 12:38:00+02:00,0.0,2.615,0.044,0.0095633333333335,4.409286,545.25
2211,2023-08-21 12:39:00+02:00,0.0,2.622,0.048,0.0095633333333335,4.409286,545.1666666666666
2212,2023-08-21 12:40:00+02:00,0.0,2.62,0.046,0.0085633333333335,4.409286,545.0
2213,2023-08-21 12:41:00+02:00,0.0,2.626,0.052,0.0085633333333335,4.409286,528.5
2214,2023-08-21 12:42:00+02:00,0.0,2.617,0.046,0.0075633333333335,4.409286,545.25
2215,2023-08-21 12:43:00+02:00,0.0,2.622,0.05,0.0055633333333335,4.409286,545.1666666666666
2216,2023-08-21 12:44:00+02:00,0.0,2.633,0.056,0.0075633333333335,4.409286,545.6666666666666
2217,2023-08-21 12:45:00+02:00,0.0,2.625,0.054,0.0065633333333335,4.409286,545.0833333333334
2218,2023-08-21 12:46:00+02:00,0.0,2.62,0.05,0.0065633333333335,4.409286,545.0833333333334
2219,2023-08-21 12:47:00+02:00,0.0,2.629,0.054,0.0075633333333335,4.409286,545.0
2220,2023-08-21 12:48:00+02:00,0.0,2.628,0.052,0.0085633333333335,4.409286,545.0
2221,2023-08-21 12:49:00+02:00,0.0,2.634,0.055,0.0085633333333335,4.409286,545.1666666666666
2222,2023-08-21 12:50:00+02:00,0.0,2.64,0.061,0.0095633333333335,4.409286,545.1666666666666
2223,2023-08-21 12:51:00+02:00,0.0,2.626,0.053,0.0095633333333335,4.409286,545.1666666666666
2224,2023-08-21 12:52:00+02:00,0.0,2.631,0.049,0.0105633333333335,4.409286,528.5
2225,2023-08-21 12:53:00+02:00,0.0,2.629,0.056,0.0105633333333335,4.409286,545.5833333333334
2226,2023-08-21 12:54:00+02:00,0.0,2.628,0.052,0.0095633333333335,4.409286,545.25
2227,2023-08-21 12:55:00+02:00,0.0,2.633,0.05,0.0095633333333335,4.409286,545.3333333333334
2228,2023-08-21 12:56:00+02:00,0.0,2.639,0.056,0.0105633333333335,4.409286,545.0
2229,2023-08-21 12:57:00+02:00,0.0,2.64,0.05,0.0105633333333335,4.409286,545.25
2230,2023-08-21 12:58:00+02:00,0.0,2.632,0.059,0.0095633333333335,4.409286,545.25
2231,2023-08-21 12:59:00+02:00,0.0,2.63,0.052,0.0095633333333335,4.409286,528.5833333333334
2232,2023-08-21 13:00:00+02:00,0.0,2.633,0.057,0.0103366666666665,4.409286,545.5
2233,2023-08-21 13:01:00+02:00,0.0,2.63,0.052,0.0093366666666665,4.409286,545.0
2234,2023-08-21 13:02:00+02:00,0.0,2.625,0.049,0.0083366666666665,4.409286,545.9166666666666
2235,2023-08-21 13:03:00+02:00,0.0,2.627,0.052,0.0093366666666665,4.409286,545.1666666666666
2236,2023-08-21 13:04:00+02:00,0.0,2.63,0.052,0.0083366666666665,4.409286,545.0
2237,2023-08-21 13:05:00+02:00,0.0,2.642,0.059,0.0083366666666665,4.409286,544.6666666666666
2238,2023-08-21 13:06:00+02:00,0.0,2.629,0.053,0.0073366666666665,4.409286,545.0833333333334
2239,2023-08-21 13:07:00+02:00,0.0,2.618,0.047,0.0063366666666665,4.409286,545.1666666666666
2240,2023-08-21 13:08:00+02:00,0.0,2.62,0.046,0.0063366666666665,4.409286,528.6666666666666
2241,2023-08-21 13:09:00+02:00,0.0,2.618,0.045,0.0063366666666665,4.409286,544.3333333333334
2242,2023-08-21 13:10:00+02:00,0.0,2.632,0.057,0.0063366666666665,4.409286,545.75
2243,2023-08-21 13:11:00+02:00,0.0,2.622,0.048,0.0073366666666665,4.409286,545.3333333333334
2244,2023-08-21 13:12:00+02:00,0.0,2.622,0.049,0.0063366666666665,4.409286,545.25
2245,2023-08-21 13:13:00+02:00,0.0,2.615,0.043,0.0053366666666665,4.409286,545.1666666666666
2246,2023-08-21 13:14:00+02:00,0.0,2.623,0.053,0.0043366666666665,4.409286,545.1666666666666
2247,2023-08-21 13:15:00+02:00,0.0,2.623,0.05,0.0043366666666665,4.409286,545.1666666666666
2248,2023-08-21 13:16:00+02:00,0.0,2.626,0.056,0.0063366666666665,4.409286,528.5833333333334
2249,2023-08-21 13:17:00+02:00,0.0,2.629,0.054,0.0073366666666665,4.409286,544.5833333333334
2250,2023-08-21 13:18:00+02:00,0.0,2.627,0.051,0.0093366666666665,4.409286,545.1666666666666
2251,2023-08-21 13:19:00+02:00,0.0,2.639,0.053,0.0123366666666665,4.409286,545.0833333333334
2252,2023-08-21 13:20:00+02:00,0.0,2.632,0.054,0.0123366666666665,4.409286,545.0833333333334
2253,2023-08-21 13:21:00+02:00,0.0,2.626,0.051,0.0103366666666665,4.409286,545.1666666666666
2254,2023-08-21 13:22:00+02:00,0.0,2.635,0.055,0.0093366666666665,4.409286,545.0
2255,2023-08-21 13:23:00+02:00,0.0,2.633,0.055,0.0073366666666665,4.409286,545.0833333333334
2256,2023-08-21 13:24:00+02:00,0.0,2.621,0.052,0.0063366666666665,4.409286,545.1666666666666
2257,2023-08-21 13:25:00+02:00,0.0,2.624,0.052,0.0053366666666665,4.409286,528.3333333333334
2258,2023-08-21 13:26:00+02:00,0.0,2.621,0.048,0.0063366666666665,4.409286,545.9166666666666
2259,2023-08-21 13:27:00+02:00,0.0,2.623,0.051,0.0063366666666665,4.409286,545.25
2260,2023-08-21 13:28:00+02:00,0.0,2.627,0.049,0.0073366666666665,4.409286,545.3333333333334
2261,2023-08-21 13:29:00+02:00,0.0,2.625,0.051,0.0073366666666665,4.409286,545.3333333333334
2262,2023-08-21 13:30:00+02:00,0.0,2.624,0.053,0.0073366666666665,4.409286,544.4166666666666
2263,2023-08-21 13:31:00+02:00,0.0,2.63,0.054,0.0083366666666665,4.409286,544.8333333333334
2264,2023-08-21 13:32:00+02:00,0.0,2.624,0.05,0.0083366666666665,4.409286,545.0833333333334
2265,2023-08-21 13:33:00+02:00,0.0,2.621,0.047,0.0073366666666665,4.409286,545.0
2266,2023-08-21 13:34:00+02:00,0.0,2.635,0.057,0.0093366666666665,4.409286,528.8333333333334
2267,2023-08-21 13:35:00+02:00,0.0,2.628,0.054,0.0073366666666665,4.409286,545.0833333333334
2268,2023-08-21 13:36:00+02:00,0.0,2.626,0.055,0.0083366666666665,4.409286,543.9166666666666
2269,2023-08-21 13:37:00+02:00,0.0,2.627,0.056,0.0083366666666665,4.409286,544.6666666666666
2270,2023-08-21 13:38:00+02:00,0.0,2.626,0.051,0.0093366666666665,4.409286,545.0833333333334
2271,2023-08-21 13:39:00+02:00,0.0,2.628,0.054,0.0093366666666665,4.409286,545.3333333333334
