timestamp;Packet loss %:ALL:SD:AVG:percentage;Delay (avg):ALL:SD:AVG:millisecond;Jitter (avg):ALL:SD:AVG:millisecond;Congestion:ALL:SD:AVG:millisecond;MOS:TWAMP:SD:AVG:number;CPU %
2023-08-23 07:49:00+02:00;0.09;2.587;0.013;0.003628809;4.409286;6
2023-08-23 07:50:00+02:00;0;2.59;0.018;0.004628809;4.409286;5
2023-08-23 07:51:00+02:00;0;2.589;0.016;0.005628809;4.409286;5
2023-08-23 07:52:00+02:00;0;2.587;0.013;0.004628809;4.409286;5
2023-08-23 07:53:00+02:00;0;2.589;0.016;0.005628809;4.409286;5
2023-08-23 07:54:00+02:00;0;2.589;0.013;0.005628809;4.409286;5
2023-08-23 07:55:00+02:00;0.09;2.589;0.013;0.006628809;4.409286;6
2023-08-23 07:56:00+02:00;0.09;2.593;0.018;0.007628809;4.409286;6
2023-08-23 07:57:00+02:00;0.09;2.592;0.015;0.007628809;4.409286;6
2023-08-23 07:58:00+02:00;0.09;2.591;0.016;0.007628809;4.409286;6
2023-08-23 07:59:00+02:00;0;2.594;0.019;0.007628809;4.409286;5
2023-08-23 08:00:00+02:00;0;2.594;0.019;0.007025;4.409286;5
2023-08-23 08:00:00+02:00;;;;;;5
2023-08-23 08:00:00+02:00;0;2.594;0.019;0.007025;4.409286;
2023-08-23 08:00:00+02:00;;;;;;
2023-08-23 08:01:00+02:00;0;2.591;0.016;0.006025;4.409286;5
2023-08-23 08:02:00+02:00;0;2.592;0.016;0.007025;4.409286;5
2023-08-23 08:03:00+02:00;0;2.593;0.02;0.007025;4.409286;5
2023-08-23 08:04:00+02:00;0;2.593;0.019;0.007025;4.409286;5
2023-08-23 08:05:00+02:00;0;2.59;0.015;0.006025;4.409286;5
2023-08-23 08:06:00+02:00;0;2.592;0.018;0.006025;4.409286;5
2023-08-23 08:07:00+02:00;0;2.59;0.016;0.005025;4.409286;5
2023-08-23 08:08:00+02:00;0;2.593;0.02;0.005025;4.409286;5
2023-08-23 08:09:00+02:00;0;2.589;0.014;0.005025;4.409286;5
2023-08-23 08:10:00+02:00;0;2.588;0.012;0.005025;4.409286;5
2023-08-23 08:11:00+02:00;0;2.59;0.017;0.005025;4.409286;5
2023-08-23 08:12:00+02:00;0;2.598;0.027;0.006025;4.409286;5
2023-08-23 08:13:00+02:00;0;2.593;0.023;0.005025;4.409286;5
2023-08-23 08:14:00+02:00;0;2.588;0.013;0.004025;4.409286;5
2023-08-23 08:15:00+02:00;0;2.597;0.024;0.004025;4.409286;5
2023-08-23 08:16:00+02:00;0;2.583;0.009;0.002025;4.409286;5
2023-08-23 08:17:00+02:00;0;2.587;0.015;0.003025;4.409286;5
2023-08-23 08:18:00+02:00;0;2.593;0.022;0.003025;4.409286;5
2023-08-23 08:19:00+02:00;0;2.587;0.016;0.003025;4.409286;5
2023-08-23 08:20:00+02:00;0;2.588;0.017;0.002025;4.409286;5
2023-08-23 08:21:00+02:00;0;2.589;0.017;0.003025;4.409286;5
2023-08-23 08:22:00+02:00;0;2.59;0.019;0.004025;4.409286;5
2023-08-23 08:23:00+02:00;0;2.589;0.015;0.005025;4.409286;5
2023-08-23 08:24:00+02:00;0;2.588;0.013;0.005025;4.409286;5
2023-08-23 08:25:00+02:00;0;2.589;0.014;0.005025;4.409286;5
2023-08-23 08:26:00+02:00;0;2.586;0.009;0.005025;4.409286;5
2023-08-23 08:27:00+02:00;0;2.587;0.011;0.005025;4.409286;5
2023-08-23 08:28:00+02:00;0;2.588;0.016;0.003025;4.409286;5
2023-08-23 08:29:00+02:00;0;2.587;0.015;0.003025;4.409286;5
2023-08-23 08:30:00+02:00;0;2.589;0.017;0.003025;4.409286;5
2023-08-23 08:31:00+02:00;0;2.588;0.018;0.002025;4.409286;5
2023-08-23 08:32:00+02:00;0;2.589;0.017;0.004025;4.409286;5
2023-08-23 08:33:00+02:00;0;2.593;0.019;0.006025;4.409286;5
2023-08-23 08:34:00+02:00;0;2.588;0.013;0.005025;4.409286;5
2023-08-23 08:35:00+02:00;0;2.592;0.02;0.005025;4.409286;5
2023-08-23 08:36:00+02:00;0;2.588;0.011;0.005025;4.409286;5
2023-08-23 08:37:00+02:00;0;2.589;0.016;0.005025;4.409286;5
2023-08-23 08:38:00+02:00;0;2.589;0.016;0.005025;4.409286;5
2023-08-23 08:39:00+02:00;0;2.593;0.02;0.006025;4.409286;5
2023-08-23 08:40:00+02:00;0;2.59;0.014;0.006025;4.409286;5
2023-08-23 08:41:00+02:00;0;2.596;0.023;0.006025;4.409286;5
2023-08-23 08:42:00+02:00;0;2.589;0.011;0.006025;4.409286;5
2023-08-23 08:43:00+02:00;0;2.592;0.016;0.007025;4.409286;5
2023-08-23 08:44:00+02:00;0;2.59;0.014;0.007025;4.409286;5
2023-08-23 08:45:00+02:00;0.09;2.588;0.011;0.007025;4.409286;6
2023-08-23 08:46:00+02:00;0.09;2.589;0.013;0.006025;4.409286;6
2023-08-23 08:47:00+02:00;0.09;2.59;0.016;0.005025;4.409286;6
2023-08-23 08:48:00+02:00;0.09;2.586;0.012;0.003025;4.409286;6
2023-08-23 08:49:00+02:00;0;2.585;0.013;0.002025;4.409286;5
2023-08-23 08:50:00+02:00;0;2.585;0.012;0.002025;4.409286;5
2023-08-23 08:51:00+02:00;0;2.588;0.019;0.001025;4.409286;5
2023-08-23 08:52:00+02:00;0;2.582;0.01;0.001025;4.409286;5
2023-08-23 08:53:00+02:00;0;2.585;0.014;0.001025;4.409286;5
2023-08-23 08:54:00+02:00;0;2.585;0.012;0.002025;4.409286;5
2023-08-23 08:55:00+02:00;0;2.585;0.011;0.003025;4.409286;5
2023-08-23 08:56:00+02:00;0;2.588;0.017;0.004025;4.409286;5
2023-08-23 08:57:00+02:00;0;2.59;0.017;0.005025;4.409286;5
2023-08-23 08:58:00+02:00;0;2.589;0.014;0.006025;4.409286;5
2023-08-23 08:59:00+02:00;0;2.588;0.012;0.006025;4.409286;5
2023-08-23 09:00:00+02:00;0;2.585;0.006;0.004128492;4.409286;5
2023-08-23 09:01:00+02:00;0;2.589;0.016;0.002128492;4.409286;5
2023-08-23 09:02:00+02:00;0;2.583;0.011;0.001128492;4.409286;5
2023-08-23 09:03:00+02:00;0;2.582;0.011;0.000128492;4.409286;5
2023-08-23 09:04:00+02:00;0;2.581;0.007;0.000128492;4.409286;5
2023-08-23 09:05:00+02:00;0;2.583;0.008;0.002128492;4.409286;5
2023-08-23 09:06:00+02:00;0;2.584;0.01;0.002128492;4.409286;5
2023-08-23 09:07:00+02:00;0;2.584;0.007;0.003128492;4.409286;5
2023-08-23 09:08:00+02:00;0;2.584;0.008;0.003128492;4.409286;5
2023-08-23 09:09:00+02:00;0;2.585;0.009;0.003128492;4.409286;5
2023-08-23 09:10:00+02:00;0;2.587;0.012;0.004128492;4.409286;5
2023-08-23 09:11:00+02:00;0;2.588;0.011;0.005128492;4.409286;5
2023-08-23 09:12:00+02:00;0;2.588;0.012;0.005128492;4.409286;5
2023-08-23 09:13:00+02:00;0;2.599;0.029;0.006128492;4.409286;5
2023-08-23 09:14:00+02:00;0;2.589;0.012;0.006128492;4.409286;5
2023-08-23 09:15:00+02:00;0;2.591;0.015;0.007128492;4.409286;5
2023-08-23 09:16:00+02:00;0;2.588;0.01;0.006128492;4.409286;5
2023-08-23 09:17:00+02:00;0;2.585;0.008;0.004128492;4.409286;5
2023-08-23 09:18:00+02:00;0;2.593;0.019;0.004128492;4.409286;5
2023-08-23 09:19:00+02:00;0;2.587;0.012;0.004128492;4.409286;5
2023-08-23 09:20:00+02:00;0;2.584;0.008;0.003128492;4.409286;5
2023-08-23 09:21:00+02:00;0;2.586;0.01;0.003128492;4.409286;5
2023-08-23 09:22:00+02:00;0;2.583;0.008;0.002128492;4.409286;5
2023-08-23 09:23:00+02:00;0;2.583;0.008;0.001128492;4.409286;5
2023-08-23 09:24:00+02:00;0;2.584;0.01;0.001128492;4.409286;5
2023-08-23 09:25:00+02:00;0;2.584;0.009;0.002128492;4.409286;5
2023-08-23 09:26:00+02:00;0;2.583;0.007;0.002128492;4.409286;5
2023-08-23 09:27:00+02:00;0;2.585;0.007;0.004128492;4.409286;5
2023-08-23 09:28:00+02:00;0;2.584;0.007;0.003128492;4.409286;5
2023-08-23 09:29:00+02:00;0;2.582;0.005;0.002128492;4.409286;5
2023-08-23 09:30:00+02:00;0;2.583;0.005;0.003128492;4.409286;5
2023-08-23 09:31:00+02:00;0;2.585;0.007;0.003128492;4.409286;5
2023-08-23 09:32:00+02:00;0;2.584;0.008;0.003128492;4.409286;5
2023-08-23 09:33:00+02:00;0;2.585;0.007;0.004128492;4.409286;5
2023-08-23 09:34:00+02:00;0;2.584;0.005;0.004128492;4.409286;5
2023-08-23 09:35:00+02:00;0;2.585;0.007;0.004128492;4.409286;5
2023-08-23 09:36:00+02:00;0;2.585;0.008;0.004128492;4.409286;5
2023-08-23 09:37:00+02:00;0;2.587;0.011;0.004128492;4.409286;5
2023-08-23 09:38:00+02:00;0;2.583;0.006;0.003128492;4.409286;5
2023-08-23 09:39:00+02:00;0;2.585;0.006;0.005128492;4.409286;5
2023-08-23 09:40:00+02:00;0;2.588;0.011;0.004128492;4.409286;5
2023-08-23 09:41:00+02:00;0;2.588;0.013;0.004128492;4.409286;5
2023-08-23 09:42:00+02:00;0;2.588;0.013;0.004128492;4.409286;5
2023-08-23 09:43:00+02:00;0;2.586;0.011;0.003128492;4.409286;5
2023-08-23 09:44:00+02:00;0;2.585;0.011;0.001128492;4.409286;5
2023-08-23 09:45:00+02:00;0.09;2.584;0.011;0.001128492;4.409286;6
2023-08-23 09:46:00+02:00;0.09;2.589;0.019;0.001128492;4.409286;6
2023-08-23 09:47:00+02:00;0.09;2.584;0.011;0.001128492;4.409286;6
2023-08-23 09:48:00+02:00;0.09;2.585;0.009;0.003128492;4.409286;6
2023-08-23 09:49:00+02:00;0.09;2.587;0.012;0.004128492;4.409286;6
2023-08-23 09:50:00+02:00;0;2.587;0.011;0.004128492;4.409286;5
2023-08-23 09:51:00+02:00;0;2.587;0.011;0.005128492;4.409286;5
2023-08-23 09:52:00+02:00;0;2.59;0.017;0.004128492;4.409286;5
2023-08-23 09:53:00+02:00;0;2.608;0.042;0.003128492;4.409286;5
2023-08-23 09:54:00+02:00;0;2.604;0.035;0.003128492;4.409286;5
2023-08-23 09:55:00+02:00;0;2.602;0.032;0.003128492;4.409286;5
2023-08-23 09:56:00+02:00;0;2.605;0.039;0.003128492;4.409286;5
2023-08-23 09:57:00+02:00;0;2.595;0.023;0.003128492;4.409286;5
2023-08-23 09:58:00+02:00;0;2.592;0.015;0.004128492;4.409286;5
2023-08-23 09:59:00+02:00;0;2.586;0.011;0.004128492;4.409286;5
2023-08-23 10:00:00+02:00;0;2.586;0.011;0.003589172;4.409286;5
2023-08-23 10:01:00+02:00;0;2.587;0.009;0.005589172;4.409286;5
2023-08-23 10:02:00+02:00;0;2.588;0.012;0.004589172;4.409286;5
2023-08-23 10:03:00+02:00;0;2.59;0.013;0.005589172;4.409286;5
2023-08-23 10:04:00+02:00;0;2.587;0.008;0.005589172;4.409286;5
2023-08-23 10:05:00+02:00;0;2.587;0.01;0.004589172;4.409286;5
2023-08-23 10:06:00+02:00;0;2.583;0.006;0.002589172;4.409286;5
2023-08-23 10:07:00+02:00;0;2.584;0.01;0.001589172;4.409286;5
2023-08-23 10:08:00+02:00;0;2.585;0.012;0.001589172;4.409286;5
2023-08-23 10:09:00+02:00;0;2.584;0.011;0.000589172;4.409286;5
2023-08-23 10:10:00+02:00;0;2.584;0.01;0.001589172;4.409286;5
2023-08-23 10:11:00+02:00;0;2.585;0.011;0.002589172;4.409286;5
2023-08-23 10:12:00+02:00;0;2.585;0.009;0.002589172;4.409286;5
2023-08-23 10:13:00+02:00;0;2.587;0.012;0.003589172;4.409286;5
2023-08-23 10:14:00+02:00;0;2.587;0.012;0.003589172;4.409286;5
2023-08-23 10:15:00+02:00;0;2.594;0.021;0.004589172;4.409286;5
2023-08-23 10:16:00+02:00;0;2.587;0.012;0.004589172;4.409286;5
2023-08-23 10:17:00+02:00;0;2.587;0.013;0.003589172;4.409286;5
2023-08-23 10:18:00+02:00;0;2.589;0.015;0.002589172;4.409286;5
2023-08-23 10:19:00+02:00;0;2.588;0.014;0.002589172;4.409286;5
2023-08-23 10:20:00+02:00;0;2.585;0.009;0.002589172;4.409286;5
2023-08-23 10:21:00+02:00;0;2.585;0.011;0.001589172;4.409286;5
2023-08-23 10:22:00+02:00;0;2.587;0.013;0.003589172;4.409286;5
2023-08-23 10:23:00+02:00;0;2.587;0.012;0.003589172;4.409286;5
2023-08-23 10:24:00+02:00;0;2.588;0.014;0.002589172;4.409286;5
2023-08-23 10:25:00+02:00;0.09;2.591;0.014;0.004589172;4.409286;6
2023-08-23 10:26:00+02:00;0.09;2.596;0.02;0.005589172;4.409286;6
2023-08-23 10:27:00+02:00;0.09;2.599;0.026;0.006589172;4.409286;6
2023-08-23 10:28:00+02:00;0.09;2.6;0.026;0.006589172;4.409286;6
2023-08-23 10:29:00+02:00;0.09;2.592;0.016;0.005589172;4.409286;6
2023-08-23 10:30:00+02:00;0;2.595;0.024;0.004589172;4.409286;5
2023-08-23 10:31:00+02:00;0;2.599;0.028;0.003589172;4.409286;5
2023-08-23 10:32:00+02:00;0;2.62;0.055;0.002589172;4.409286;5
2023-08-23 10:33:00+02:00;0;2.629;0.052;0.003589172;4.409286;5
2023-08-23 10:34:00+02:00;0;2.611;0.039;0.001589172;4.409286;5
2023-08-23 10:35:00+02:00;0;2.591;0.021;0.000589172;4.409286;5
2023-08-23 10:36:00+02:00;0;2.591;0.023;0.001589172;4.409286;5
2023-08-23 10:37:00+02:00;0;2.588;0.019;0.001589172;4.409286;5
2023-08-23 10:38:00+02:00;0;2.588;0.016;0.001589172;4.409286;5
2023-08-23 10:39:00+02:00;0;2.592;0.019;0.003589172;4.409286;5
2023-08-23 10:40:00+02:00;0;2.594;0.019;0.004589172;4.409286;5
2023-08-23 10:41:00+02:00;0;2.596;0.026;0.002589172;4.409286;5
2023-08-23 10:42:00+02:00;0;2.602;0.034;0.003589172;4.409286;5
2023-08-23 10:43:00+02:00;0;2.595;0.025;0.003589172;4.409286;5
2023-08-23 10:44:00+02:00;0;2.599;0.03;0.003589172;4.409286;5
2023-08-23 10:45:00+02:00;0.09;2.599;0.032;0.003589172;4.409286;6
2023-08-23 10:46:00+02:00;0.09;2.597;0.025;0.004589172;4.409286;6
2023-08-23 10:47:00+02:00;0.09;2.601;0.033;0.004589172;4.409286;6
2023-08-23 10:48:00+02:00;0.09;2.597;0.024;0.004589172;4.409286;6
2023-08-23 10:49:00+02:00;0.09;2.598;0.027;0.005589172;4.409286;6
2023-08-23 10:50:00+02:00;0;2.605;0.035;0.005589172;4.409286;5
2023-08-23 10:51:00+02:00;0;2.598;0.025;0.006589172;4.409286;5
2023-08-23 10:52:00+02:00;0;2.599;0.024;0.007589172;4.409286;5
2023-08-23 10:53:00+02:00;0;2.597;0.018;0.007589172;4.409286;5
2023-08-23 10:54:00+02:00;0;2.597;0.022;0.007589172;4.409286;5
2023-08-23 10:55:00+02:00;0;2.605;0.034;0.006589172;4.409286;5
2023-08-23 10:56:00+02:00;0;2.597;0.028;0.004589172;4.409286;5
2023-08-23 10:57:00+02:00;0;2.596;0.027;0.001589172;4.409286;5
2023-08-23 10:58:00+02:00;0.09;2.596;0.026;0.002589172;4.409286;6
2023-08-23 10:59:00+02:00;0.09;2.6;0.032;0.003589172;4.409286;6
2023-08-23 11:00:00+02:00;0;2.592;0.018;0.00407;4.409286;5
2023-08-23 11:01:00+02:00;0;2.595;0.023;0.00407;4.409286;5
2023-08-23 11:02:00+02:00;0;2.604;0.03;0.00507;4.409286;5
2023-08-23 11:03:00+02:00;0;2.607;0.037;0.00607;4.409286;5
2023-08-23 11:04:00+02:00;0;2.61;0.04;0.00607;4.409286;5
2023-08-23 11:05:00+02:00;0;2.609;0.038;0.00607;4.409286;5
2023-08-23 11:06:00+02:00;0;2.605;0.037;0.00407;4.409286;5
2023-08-23 11:07:00+02:00;0;2.606;0.04;0.00407;4.409286;5
2023-08-23 11:08:00+02:00;0;2.609;0.044;0.00407;4.409286;5
2023-08-23 11:09:00+02:00;0;2.607;0.039;0.00407;4.409286;5
2023-08-23 11:10:00+02:00;0;2.6;0.031;0.00407;4.409286;5
2023-08-23 11:11:00+02:00;0;2.603;0.031;0.00607;4.409286;5
2023-08-23 11:12:00+02:00;0;2.604;0.031;0.00707;4.409286;5
2023-08-23 11:13:00+02:00;0;2.607;0.033;0.00807;4.409286;5
2023-08-23 11:14:00+02:00;0;2.607;0.033;0.00907;4.409286;5
2023-08-23 11:15:00+02:00;0;2.598;0.021;0.00807;4.409286;5
2023-08-23 11:16:00+02:00;0.18;2.603;0.029;0.00807;4.409286;11
2023-08-23 11:17:00+02:00;0.12;2.605;0.031;0.00807;4.409286;16
2023-08-23 11:18:00+02:00;0.24;2.599;0.024;0.00807;4.409286;19
2023-08-23 11:19:00+02:00;0.25;2.596;0.02;0.00707;4.409286;19
2023-08-23 11:20:00+02:00;0.24;2.604;0.033;0.00607;4.409286;19
2023-08-23 11:21:00+02:00;0.21;2.6;0.03;0.00507;4.409286;12
2023-08-23 11:22:00+02:00;0.1;2.599;0.03;0.00307;4.409286;7
2023-08-23 11:23:00+02:00;0;2.597;0.031;0.00107;4.409286;5
2023-08-23 11:24:00+02:00;0;2.601;0.033;0.00207;4.409286;5
2023-08-23 11:25:00+02:00;0.09;2.607;0.043;0.00307;4.409286;6
2023-08-23 11:26:00+02:00;0.09;2.607;0.04;0.00307;4.409286;6
2023-08-23 11:27:00+02:00;0.09;2.604;0.036;0.00407;4.409286;6
2023-08-23 11:28:00+02:00;0.09;2.602;0.029;0.00607;4.409286;6
2023-08-23 11:29:00+02:00;0.1;2.602;0.031;0.00607;4.409286;7
2023-08-23 11:30:00+02:00;0.09;2.606;0.037;0.00507;4.409286;6
2023-08-23 11:31:00+02:00;0.09;2.623;0.052;0.00707;4.409286;6
2023-08-23 11:32:00+02:00;0.09;2.629;0.055;0.00807;4.409286;6
2023-08-23 11:33:00+02:00;0.09;2.618;0.044;0.00807;4.409286;6
2023-08-23 11:34:00+02:00;0.09;2.618;0.044;0.00807;4.409286;6
2023-08-23 11:35:00+02:00;0.09;2.613;0.037;0.00807;4.409286;6
2023-08-23 11:36:00+02:00;0.09;2.617;0.045;0.00907;4.409286;6
2023-08-23 11:37:00+02:00;0.09;2.625;0.051;0.01007;4.409286;6
2023-08-23 11:38:00+02:00;0;2.619;0.047;0.00907;4.409286;5
2023-08-23 11:39:00+02:00;0.09;2.617;0.043;0.00907;4.409286;6
2023-08-23 11:40:00+02:00;0;2.62;0.047;0.00907;4.409286;5
2023-08-23 11:41:00+02:00;0.09;2.618;0.042;0.00907;4.409286;6
2023-08-23 11:42:00+02:00;0.09;2.624;0.048;0.01007;4.409286;6
2023-08-23 11:43:00+02:00;0.09;2.628;0.049;0.01007;4.409286;6
2023-08-23 11:44:00+02:00;0.1;2.62;0.048;0.01107;4.409286;7
2023-08-23 11:45:00+02:00;0.1;2.62;0.041;0.00907;4.409286;7
2023-08-23 11:46:00+02:00;0.1;2.621;0.052;0.00707;4.409286;7
2023-08-23 11:47:00+02:00;0.1;2.631;0.054;0.00707;4.409286;7
2023-08-23 11:48:00+02:00;0.09;2.636;0.059;0.00707;4.409286;6
2023-08-23 11:49:00+02:00;0.09;2.619;0.05;0.00507;4.409286;6
2023-08-23 11:50:00+02:00;0;2.621;0.053;0.00507;4.409286;5
2023-08-23 11:51:00+02:00;0.09;2.63;0.051;0.00607;4.409286;6
2023-08-23 11:52:00+02:00;0;2.623;0.049;0.00607;4.409286;5
2023-08-23 11:53:00+02:00;0;2.63;0.056;0.00807;4.409286;5
2023-08-23 11:54:00+02:00;0.09;2.629;0.056;0.00707;4.409286;6
2023-08-23 11:55:00+02:00;0.09;2.627;0.051;0.00807;4.409286;6
2023-08-23 11:56:00+02:00;0.09;2.619;0.045;0.00707;4.409286;6
2023-08-23 11:57:00+02:00;0.09;2.627;0.052;0.01007;4.409286;6
2023-08-23 11:58:00+02:00;0.09;2.618;0.046;0.00707;4.409286;6
2023-08-23 11:59:00+02:00;0.09;2.628;0.055;0.00807;4.409286;6
2023-08-23 12:00:00+02:00;0;2.625;0.045;0.008696667;4.409286;5
2023-08-23 12:01:00+02:00;0;2.624;0.046;0.007696667;4.409286;5
2023-08-23 12:02:00+02:00;0;2.625;0.054;0.006696667;4.409286;5
2023-08-23 12:03:00+02:00;0;2.63;0.055;0.007696667;4.409286;5
2023-08-23 12:04:00+02:00;0;2.629;0.05;0.008696667;4.409286;5
2023-08-23 12:05:00+02:00;0;2.625;0.047;0.008696667;4.409286;5
2023-08-23 12:06:00+02:00;0;2.626;0.054;0.008696667;4.409286;5
2023-08-23 12:07:00+02:00;0;2.631;0.052;0.010696667;4.409286;5
2023-08-23 12:08:00+02:00;0;2.623;0.049;0.008696667;4.409286;5
2023-08-23 12:09:00+02:00;0;2.633;0.06;0.009696667;4.409286;5
2023-08-23 12:10:00+02:00;0;2.629;0.055;0.010696667;4.409286;5
2023-08-23 12:11:00+02:00;0;2.621;0.046;0.009696667;4.409286;5
2023-08-23 12:12:00+02:00;0;2.614;0.042;0.008696667;4.409286;5
2023-08-23 12:13:00+02:00;0;2.621;0.045;0.008696667;4.409286;5
2023-08-23 12:14:00+02:00;0;2.625;0.054;0.007696667;4.409286;5
2023-08-23 12:15:00+02:00;0;2.619;0.048;0.005696667;4.409286;5
2023-08-23 12:16:00+02:00;0;2.618;0.049;0.005696667;4.409286;5
2023-08-23 12:17:00+02:00;0;2.622;0.05;0.005696667;4.409286;5
2023-08-23 12:18:00+02:00;0;2.631;0.052;0.006696667;4.409286;5
2023-08-23 12:19:00+02:00;0;2.622;0.055;0.005696667;4.409286;5
2023-08-23 12:20:00+02:00;0;2.624;0.052;0.007696667;4.409286;5
2023-08-23 12:21:00+02:00;0;2.624;0.049;0.007696667;4.409286;5
2023-08-23 12:22:00+02:00;0;2.631;0.059;0.008696667;4.409286;5
2023-08-23 12:23:00+02:00;0;2.63;0.056;0.009696667;4.409286;5
2023-08-23 12:24:00+02:00;0;2.625;0.048;0.008696667;4.409286;5
2023-08-23 12:25:00+02:00;0;2.617;0.044;0.006696667;4.409286;5
2023-08-23 12:26:00+02:00;0;2.62;0.05;0.006696667;4.409286;5
2023-08-23 12:27:00+02:00;0;2.626;0.051;0.005696667;4.409286;5
2023-08-23 12:28:00+02:00;0.09;2.615;0.046;0.006696667;4.409286;6
2023-08-23 12:29:00+02:00;0.09;2.622;0.052;0.008696667;4.409286;6
2023-08-23 12:30:00+02:00;0.09;2.628;0.052;0.009696667;4.409286;6
2023-08-23 12:31:00+02:00;0;2.619;0.046;0.008696667;4.409286;5
2023-08-23 12:32:00+02:00;0;2.613;0.043;0.007696667;4.409286;5
2023-08-23 12:33:00+02:00;0;2.62;0.046;0.008696667;4.409286;5
2023-08-23 12:34:00+02:00;0;2.629;0.055;0.007696667;4.409286;5
2023-08-23 12:35:00+02:00;0;2.628;0.054;0.007696667;4.409286;5
2023-08-23 12:36:00+02:00;0;2.625;0.052;0.008696667;4.409286;5
2023-08-23 12:37:00+02:00;0;2.62;0.049;0.008696667;4.409286;5
2023-08-23 12:38:00+02:00;0;2.617;0.044;0.008696667;4.409286;5
2023-08-23 12:39:00+02:00;0;2.617;0.044;0.008696667;4.409286;5
2023-08-23 12:40:00+02:00;0;2.619;0.048;0.008696667;4.409286;5
2023-08-23 12:41:00+02:00;0;2.624;0.051;0.008696667;4.409286;5
2023-08-23 12:42:00+02:00;0;2.632;0.055;0.009696667;4.409286;5
2023-08-23 12:43:00+02:00;0;2.629;0.051;0.009696667;4.409286;5
2023-08-23 12:44:00+02:00;0;2.625;0.049;0.010696667;4.409286;5
2023-08-23 12:45:00+02:00;0.09;2.627;0.048;0.010696667;4.409286;6
2023-08-23 12:46:00+02:00;0.09;2.618;0.046;0.008696667;4.409286;6
2023-08-23 12:47:00+02:00;0.09;2.618;0.05;0.006696667;4.409286;6
2023-08-23 12:48:00+02:00;0.09;2.613;0.042;0.004696667;4.409286;6
2023-08-23 12:49:00+02:00;0.09;2.618;0.052;0.003696667;4.409286;6
2023-08-23 12:50:00+02:00;0;2.631;0.056;0.007696667;4.409286;5
2023-08-23 12:51:00+02:00;0;2.624;0.051;0.007696667;4.409286;5
2023-08-23 12:52:00+02:00;0;2.622;0.048;0.007696667;4.409286;5
2023-08-23 12:53:00+02:00;0;2.62;0.051;0.007696667;4.409286;5
2023-08-23 12:54:00+02:00;0;2.615;0.044;0.009696667;4.409286;5
2023-08-23 12:55:00+02:00;0;2.622;0.048;0.009696667;4.409286;5
2023-08-23 12:56:00+02:00;0.09;2.62;0.046;0.008696667;4.409286;6
2023-08-23 12:57:00+02:00;0.09;2.626;0.052;0.008696667;4.409286;6
2023-08-23 12:58:00+02:00;0.09;2.617;0.046;0.007696667;4.409286;6
2023-08-23 12:59:00+02:00;0.09;2.622;0.05;0.005696667;4.409286;6
2023-08-23 13:00:00+02:00;0;2.633;0.056;0.007328904;4.409286;5
2023-08-23 13:01:00+02:00;0;2.625;0.054;0.006328904;4.409286;5
2023-08-23 13:02:00+02:00;0;2.62;0.05;0.006328904;4.409286;5
2023-08-23 13:03:00+02:00;0;2.629;0.054;0.007328904;4.409286;5
2023-08-23 13:04:00+02:00;0;2.628;0.052;0.008328904;4.409286;5
2023-08-23 13:05:00+02:00;0;2.634;0.055;0.008328904;4.409286;5
2023-08-23 13:06:00+02:00;0;2.64;0.061;0.009328904;4.409286;5
2023-08-23 13:07:00+02:00;0;2.626;0.053;0.009328904;4.409286;5
2023-08-23 13:08:00+02:00;0;2.631;0.049;0.010328904;4.409286;5
2023-08-23 13:09:00+02:00;0;2.629;0.056;0.010328904;4.409286;5
2023-08-23 13:10:00+02:00;0;2.628;0.052;0.009328904;4.409286;5
2023-08-23 13:11:00+02:00;0;2.633;0.05;0.009328904;4.409286;5
2023-08-23 13:12:00+02:00;0;2.639;0.056;0.010328904;4.409286;5
2023-08-23 13:13:00+02:00;0;2.64;0.05;0.010328904;4.409286;5
2023-08-23 13:14:00+02:00;0;2.632;0.059;0.009328904;4.409286;5
2023-08-23 13:15:00+02:00;0;2.63;0.052;0.009328904;4.409286;5
2023-08-23 13:16:00+02:00;0;2.633;0.057;0.010328904;4.409286;5
2023-08-23 13:17:00+02:00;0;2.63;0.052;0.009328904;4.409286;5
2023-08-23 13:18:00+02:00;0;2.625;0.049;0.008328904;4.409286;5
2023-08-23 13:19:00+02:00;0;2.627;0.052;0.009328904;4.409286;5
2023-08-23 13:20:00+02:00;0;2.63;0.052;0.008328904;4.409286;5
2023-08-23 13:21:00+02:00;0;2.642;0.059;0.008328904;4.409286;5
2023-08-23 13:22:00+02:00;0;2.629;0.053;0.007328904;4.409286;5
2023-08-23 13:23:00+02:00;0;2.618;0.047;0.006328904;4.409286;5
2023-08-23 13:24:00+02:00;0;2.62;0.046;0.006328904;4.409286;5
2023-08-23 13:25:00+02:00;0;2.618;0.045;0.006328904;4.409286;5
2023-08-23 13:26:00+02:00;0.09;2.632;0.057;0.006328904;4.409286;6
2023-08-23 13:27:00+02:00;0.09;2.622;0.048;0.007328904;4.409286;6
2023-08-23 13:28:00+02:00;0.09;2.622;0.049;0.006328904;4.409286;6
2023-08-23 13:29:00+02:00;0;2.615;0.043;0.005328904;4.409286;5
2023-08-23 13:30:00+02:00;0;2.623;0.053;0.004328904;4.409286;5
2023-08-23 13:31:00+02:00;0;2.623;0.05;0.004328904;4.409286;5
2023-08-23 13:32:00+02:00;0;2.626;0.056;0.006328904;4.409286;5
