timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,Memory %
2023-08-23 06:24:00+02:00,0.09,2.6,0.025,0.009925208,4.409286,50.60707355866428
2023-08-23 06:25:00+02:00,0.09,2.613,0.034,0.010925208,4.409286,50.60158198111711
2023-08-23 06:26:00+02:00,0.09,2.595,0.018,0.009925208,4.409286,50.60229385228063
2023-08-23 06:27:00+02:00,0.09,2.601,0.029,0.009925208,4.409286,50.60239554816114
2023-08-23 06:28:00+02:00,0.0,2.597,0.021,0.009925208,4.409286,50.60737864630581
2023-08-23 06:29:00+02:00,0.0,2.592,0.014,0.009925208,4.409286,50.60864984481208
2023-08-23 06:30:00+02:00,0.0,2.598,0.021,0.009925208,4.409286,50.591971720409546
2023-08-23 06:31:00+02:00,0.0,2.606,0.033,0.010925208,4.409286,50.59873449646302
2023-08-23 06:32:00+02:00,0.0,2.608,0.036,0.010925208,4.409286,50.596751426793205
2023-08-23 06:33:00+02:00,0.0,2.605,0.033,0.008925208,4.409286,50.59848025676176
2023-08-23 06:34:00+02:00,0.0,2.595,0.022,0.007925208,4.409286,50.60132774141584
2023-08-23 06:35:00+02:00,0.0,2.602,0.033,0.005925208,4.409286,50.61403972647875
2023-08-23 06:36:00+02:00,0.0,2.594,0.022,0.005925208,4.409286,50.60666677514227
2023-08-23 06:37:00+02:00,0.0,2.589,0.018,0.004925208,4.409286,50.610938002123405
2023-08-23 06:38:00+02:00,0.0,2.59,0.017,0.005925208,4.409286,50.59929382380578
2023-08-23 06:39:00+02:00,0.0,2.594,0.021,0.005925208,4.409286,50.6059040560385
2023-08-23 06:40:00+02:00,0.0,2.592,0.018,0.006925208,4.409286,50.6028531796234
2023-08-23 06:41:00+02:00,0.0,2.597,0.025,0.007925208,4.409286,50.574683420724
2023-08-23 06:42:00+02:00,0.0,2.594,0.02,0.007925208,4.409286,50.61078545830265
2023-08-23 06:43:00+02:00,0.0,2.602,0.026,0.008925208,4.409286,50.606768471022775
2023-08-23 06:44:00+02:00,0.0,2.595,0.022,0.008925208,4.409286,50.816211136919264
2023-08-23 06:45:00+02:00,0.09,2.597,0.025,0.007925208,4.409286,50.82444850324003
2023-08-23 06:46:00+02:00,0.09,2.6,0.029,0.006925208,4.409286,50.81646537662052
2023-08-23 06:47:00+02:00,0.09,2.594,0.023,0.006925208,4.409286,50.82104169124317
2023-08-23 06:48:00+02:00,0.09,2.59,0.017,0.005925208,4.409286,50.83471978717085
2023-08-23 06:49:00+02:00,0.09,2.592,0.018,0.005925208,4.409286,50.816821312202286
2023-08-23 06:50:00+02:00,0.0,2.594,0.02,0.007925208,4.409286,50.81829590246958
2023-08-23 06:51:00+02:00,0.0,2.593,0.019,0.006925208,4.409286,50.822058650048206
2023-08-23 06:52:00+02:00,0.0,2.591,0.017,0.006925208,4.409286,50.78249895253243
2023-08-23 06:53:00+02:00,0.0,2.595,0.022,0.006925208,4.409286,50.59502259682465
2023-08-23 06:54:00+02:00,0.09,2.591,0.016,0.006925208,4.409286,50.61022613095989
2023-08-23 06:55:00+02:00,0.0,2.593,0.02,0.005925208,4.409286,50.62064995871148
2023-08-23 06:56:00+02:00,0.0,2.591,0.013,0.008925208,4.409286,50.61180241710769
2023-08-23 06:57:00+02:00,0.0,2.59,0.013,0.007925208,4.409286,50.62258218044104
2023-08-23 06:58:00+02:00,0.09,2.592,0.016,0.007925208,4.409286,50.61592110026807
2023-08-23 06:59:00+02:00,0.0,2.594,0.015,0.009925208,4.409286,50.612514288271214
2023-08-23 07:00:00+02:00,0.0,2.595,0.018,0.008628809,4.409286,50.61983639166745
2023-08-23 07:01:00+02:00,0.0,2.594,0.016,0.008628809,4.409286,50.62471779393161
2023-08-23 07:02:00+02:00,0.0,2.591,0.015,0.007628809,4.409286,50.624463554230346
2023-08-23 07:03:00+02:00,0.0,2.591,0.016,0.006628809,4.409286,50.59415818184036
2023-08-23 07:04:00+02:00,0.0,2.59,0.015,0.006628809,4.409286,50.610124435079385
2023-08-23 07:05:00+02:00,0.0,2.593,0.017,0.007628809,4.409286,50.60224300434037
2023-08-23 07:06:00+02:00,0.0,2.591,0.015,0.006628809,4.409286,50.60122604553536
2023-08-23 07:07:00+02:00,0.0,2.598,0.028,0.006628809,4.409286,50.60473455341271
2023-08-23 07:08:00+02:00,0.0,2.597,0.028,0.005628809,4.409286,50.597209058255466
2023-08-23 07:09:00+02:00,0.0,2.597,0.026,0.005628809,4.409286,50.61226004856996
2023-08-23 07:10:00+02:00,0.0,2.59,0.016,0.005628809,4.409286,50.622480484560526
2023-08-23 07:11:00+02:00,0.0,2.593,0.02,0.005628809,4.409286,50.613887182658
2023-08-23 07:12:00+02:00,0.0,2.585,0.007,0.005628809,4.409286,50.62115843811399
2023-08-23 07:13:00+02:00,0.0,2.593,0.019,0.006628809,4.409286,50.724125517123554
2023-08-23 07:14:00+02:00,0.0,2.587,0.009,0.006628809,4.409286,50.72244753509525
2023-08-23 07:15:00+02:00,0.0,2.591,0.013,0.007628809,4.409286,50.58856490841269
2023-08-23 07:16:00+02:00,0.0,2.59,0.014,0.007628809,4.409286,50.60631083956051
2023-08-23 07:17:00+02:00,0.0,2.587,0.012,0.005628809,4.409286,50.61942960814544
2023-08-23 07:18:00+02:00,0.0,2.587,0.011,0.005628809,4.409286,50.60498879311397
2023-08-23 07:19:00+02:00,0.0,2.589,0.015,0.005628809,4.409286,50.60549727251649
2023-08-23 07:20:00+02:00,0.0,2.587,0.013,0.004628809,4.409286,50.60666677514227
2023-08-23 07:21:00+02:00,0.0,2.586,0.009,0.005628809,4.409286,50.61215835268945
2023-08-23 07:22:00+02:00,0.0,2.593,0.019,0.006628809,4.409286,50.62085335047249
2023-08-23 07:23:00+02:00,0.0,2.587,0.01,0.006628809,4.409286,50.63076869882155
2023-08-23 07:24:00+02:00,0.0,2.589,0.013,0.006628809,4.409286,50.62268387632154
2023-08-23 07:25:00+02:00,0.0,2.592,0.018,0.006628809,4.409286,50.62868393327123
2023-08-23 07:26:00+02:00,0.0,2.592,0.017,0.006628809,4.409286,50.583530962327785
2023-08-23 07:27:00+02:00,0.0,2.591,0.017,0.005628809,4.409286,50.609717651557375
2023-08-23 07:28:00+02:00,0.09,2.59,0.016,0.005628809,4.409286,50.600514174371824
2023-08-23 07:29:00+02:00,0.0,2.586,0.01,0.005628809,4.409286,50.61170072122718
2023-08-23 07:30:00+02:00,0.0,2.587,0.011,0.006628809,4.409286,50.60773458188756
2023-08-23 07:31:00+02:00,0.0,2.587,0.011,0.005628809,4.409286,50.60875154069259
2023-08-23 07:32:00+02:00,0.0,2.585,0.009,0.005628809,4.409286,50.63026021941903
2023-08-23 07:33:00+02:00,0.0,2.587,0.011,0.005628809,4.409286,50.61302276767373
2023-08-23 07:34:00+02:00,0.0,2.586,0.009,0.004628809,4.409286,50.6059040560385
2023-08-23 07:35:00+02:00,0.0,2.588,0.014,0.004628809,4.409286,50.608090517469314
2023-08-23 07:36:00+02:00,0.0,2.591,0.02,0.004628809,4.409286,50.60651423132152
2023-08-23 07:37:00+02:00,0.0,2.593,0.022,0.004628809,4.409286,50.61195496092844
2023-08-23 07:38:00+02:00,0.0,2.591,0.02,0.004628809,4.409286,50.61785332199763
2023-08-23 07:39:00+02:00,0.0,2.587,0.014,0.003628809,4.409286,50.61017528301963
2023-08-23 07:40:00+02:00,0.0,2.589,0.018,0.003628809,4.409286,50.616378731730336
2023-08-23 07:41:00+02:00,0.0,2.588,0.017,0.003628809,4.409286,50.60798882158881
2023-08-23 07:42:00+02:00,0.0,2.587,0.013,0.004628809,4.409286,50.60625999162026
2023-08-23 07:43:00+02:00,0.0,2.592,0.016,0.006628809,4.409286,50.60519218487497
2023-08-23 07:44:00+02:00,0.0,2.589,0.012,0.007628809,4.409286,50.816821312202286
2023-08-23 07:45:00+02:00,0.09,2.591,0.017,0.006628809,4.409286,50.8202789721394
2023-08-23 07:46:00+02:00,0.09,2.587,0.013,0.004628809,4.409286,50.80939751292555
2023-08-23 07:47:00+02:00,0.09,2.589,0.014,0.003628809,4.409286,50.83243162985954
2023-08-23 07:48:00+02:00,0.09,2.597,0.025,0.004628809,4.409286,50.80548222152616
2023-08-23 07:49:00+02:00,0.09,2.587,0.013,0.003628809,4.409286,50.616378731730336
2023-08-23 07:50:00+02:00,0.0,2.59,0.018,0.004628809,4.409286,50.62720934300393
2023-08-23 07:51:00+02:00,0.0,2.589,0.016,0.005628809,4.409286,50.63087039470206
2023-08-23 07:52:00+02:00,0.0,2.587,0.013,0.004628809,4.409286,50.617751626117126
2023-08-23 07:53:00+02:00,0.0,2.589,0.016,0.005628809,4.409286,50.62914156473349
2023-08-23 07:54:00+02:00,0.0,2.589,0.013,0.005628809,4.409286,50.63463314228067
2023-08-23 07:55:00+02:00,0.09,2.589,0.013,0.006628809,4.409286,50.62939580443475
2023-08-23 07:56:00+02:00,0.09,2.593,0.018,0.007628809,4.409286,50.62726019094419
2023-08-23 07:57:00+02:00,0.09,2.592,0.015,0.007628809,4.409286,50.61805671375864
2023-08-23 07:58:00+02:00,0.09,2.591,0.016,0.007628809,4.409286,50.61403972647875
2023-08-23 07:59:00+02:00,0.0,2.594,0.019,0.007628809,4.409286,50.62110759017374
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,50.57748005743783
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,0.0,2.594,0.019,0.007025,4.409286,
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,50.57748005743783
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:00:00+02:00,,,,,,
2023-08-23 08:01:00+02:00,0.0,2.591,0.016,0.006025,4.409286,50.60549727251649
2023-08-23 08:02:00+02:00,0.0,2.592,0.016,0.007025,4.409286,50.59400563801961
2023-08-23 08:03:00+02:00,0.0,2.593,0.02,0.007025,4.409286,50.6076837339473
2023-08-23 08:04:00+02:00,0.0,2.593,0.019,0.007025,4.409286,50.61246344033096
2023-08-23 08:05:00+02:00,0.0,2.59,0.015,0.006025,4.409286,50.60956510773662
2023-08-23 08:06:00+02:00,0.0,2.592,0.018,0.006025,4.409286,50.61175156916744
