,timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,RX
5022,2023-08-23 11:12:00+02:00,0.0,2.604,0.031,0.0070700000000001,4.409286,3502575.25
5023,2023-08-23 11:13:00+02:00,0.0,2.607,0.033,0.0080700000000001,4.409286,3493317.75
5024,2023-08-23 11:14:00+02:00,0.0,2.607,0.033,0.0090700000000001,4.409286,3493296.6666666665
5025,2023-08-23 11:15:00+02:00,0.0,2.598,0.021,0.0080700000000001,4.409286,3484103.1666666665
5026,2023-08-23 11:16:00+02:00,0.0,2.603,0.029,0.0080700000000001,4.409286,3503185.333333333
5027,2023-08-23 11:17:00+02:00,0.0,2.605,0.031,0.0080700000000001,4.409286,3494412.583333333
5028,2023-08-23 11:18:00+02:00,0.0,2.599,0.024,0.0080700000000001,4.409286,3480637.833333333
5029,2023-08-23 11:19:00+02:00,0.0,2.596,0.02,0.0070700000000001,4.409286,3506842.083333333
5030,2023-08-23 11:20:00+02:00,0.0,2.604,0.033,0.0060700000000001,4.409286,3500621.6666666665
5031,2023-08-23 11:21:00+02:00,0.0,2.6,0.03,0.0050700000000001,4.409286,3505630.833333333
5032,2023-08-23 11:22:00+02:00,0.0,2.599,0.03,0.0030700000000001,4.409286,3493427.333333333
5033,2023-08-23 11:23:00+02:00,0.0,2.597,0.031,0.0010700000000001,4.409286,3487824.4166666665
5034,2023-08-23 11:24:00+02:00,0.0,2.601,0.033,0.0020700000000001,4.409286,3495731.333333333
5035,2023-08-23 11:25:00+02:00,0.0,2.607,0.043,0.0030700000000001,4.409286,3512597.6666666665
5036,2023-08-23 11:26:00+02:00,0.0,2.607,0.04,0.0030700000000001,4.409286,3481087.5
5037,2023-08-23 11:27:00+02:00,0.0,2.604,0.036,0.0040700000000001,4.409286,3500339.583333333
5038,2023-08-23 11:28:00+02:00,0.0,2.602,0.029,0.0060700000000001,4.409286,3500406.6666666665
5039,2023-08-23 11:29:00+02:00,0.0,2.602,0.031,0.0060700000000001,4.409286,3504748.333333333
5040,2023-08-23 11:30:00+02:00,0.0,2.606,0.037,0.0050700000000001,4.409286,3504353.75
5041,2023-08-23 11:31:00+02:00,0.0,2.623,0.052,0.0070700000000001,4.409286,3483011.0
5042,2023-08-23 11:32:00+02:00,0.0,2.629,0.055,0.0080700000000001,4.409286,3505976.583333333
5043,2023-08-23 11:33:00+02:00,0.0,2.618,0.044,0.0080700000000001,4.409286,3502511.083333333
5044,2023-08-23 11:34:00+02:00,0.0,2.618,0.044,0.0080700000000001,4.409286,3481665.4166666665
5045,2023-08-23 11:35:00+02:00,0.0,2.613,0.037,0.0080700000000001,4.409286,3487095.5
5046,2023-08-23 11:36:00+02:00,0.0,2.617,0.045,0.0090700000000001,4.409286,3501978.0
5047,2023-08-23 11:37:00+02:00,0.0,2.625,0.051,0.0100700000000001,4.409286,3490956.4166666665
5048,2023-08-23 11:38:00+02:00,0.0,2.619,0.047,0.0090700000000001,4.409286,3475071.583333333
5049,2023-08-23 11:39:00+02:00,0.0,2.617,0.043,0.0090700000000001,4.409286,3481789.583333333
5050,2023-08-23 11:40:00+02:00,0.0,2.62,0.047,0.0090700000000001,4.409286,3486301.083333333
5051,2023-08-23 11:41:00+02:00,0.0,2.618,0.042,0.0090700000000001,4.409286,3489930.5
5052,2023-08-23 11:42:00+02:00,0.0,2.624,0.048,0.0100700000000001,4.409286,3477468.9166666665
5053,2023-08-23 11:43:00+02:00,0.0,2.628,0.049,0.0100700000000001,4.409286,3471738.75
5054,2023-08-23 11:44:00+02:00,0.0,2.62,0.048,0.0110700000000001,4.409286,3496542.9166666665
5055,2023-08-23 11:45:00+02:00,0.0,2.62,0.041,0.0090700000000001,4.409286,3493687.9166666665
5056,2023-08-23 11:46:00+02:00,0.0,2.621,0.052,0.0070700000000001,4.409286,3474068.1666666665
5057,2023-08-23 11:47:00+02:00,0.0,2.631,0.054,0.0070700000000001,4.409286,3472500.833333333
5058,2023-08-23 11:48:00+02:00,0.0,2.636,0.059,0.0070700000000001,4.409286,3497324.75
5059,2023-08-23 11:49:00+02:00,0.0,2.619,0.05,0.0050700000000001,4.409286,3484212.9166666665
5060,2023-08-23 11:50:00+02:00,0.0,2.621,0.053,0.0050700000000001,4.409286,3480974.1666666665
5061,2023-08-23 11:51:00+02:00,0.0,2.63,0.051,0.0060700000000001,4.409286,3474658.583333333
5062,2023-08-23 11:52:00+02:00,0.0,2.623,0.049,0.0060700000000001,4.409286,3504854.4166666665
5063,2023-08-23 11:53:00+02:00,0.0,2.63,0.056,0.0080700000000001,4.409286,3496871.0
5064,2023-08-23 11:54:00+02:00,0.0,2.629,0.056,0.0070700000000001,4.409286,3485554.6666666665
5065,2023-08-23 11:55:00+02:00,0.0,2.627,0.051,0.0080700000000001,4.409286,3485699.333333333
5066,2023-08-23 11:56:00+02:00,0.0,2.619,0.045,0.0070700000000001,4.409286,3500069.25
5067,2023-08-23 11:57:00+02:00,0.0,2.627,0.052,0.0100700000000001,4.409286,3494441.6666666665
5068,2023-08-23 11:58:00+02:00,0.0,2.618,0.046,0.0070700000000001,4.409286,3490569.6666666665
5069,2023-08-23 11:59:00+02:00,0.0,2.628,0.055,0.0080700000000001,4.409286,3485784.6666666665
5070,2023-08-23 12:00:00+02:00,0.0,2.625,0.045,0.0086966666666667,4.409286,3501691.9166666665
5071,2023-08-23 12:01:00+02:00,0.0,2.624,0.046,0.0076966666666667,4.409286,3494351.1666666665
5072,2023-08-23 12:02:00+02:00,0.0,2.625,0.054,0.0066966666666667,4.409286,3490184.083333333
5073,2023-08-23 12:03:00+02:00,0.0,2.63,0.055,0.0076966666666667,4.409286,3488342.0
5074,2023-08-23 12:04:00+02:00,0.0,2.629,0.05,0.0086966666666667,4.409286,3515781.6666666665
5075,2023-08-23 12:05:00+02:00,0.0,2.625,0.047,0.0086966666666667,4.409286,3509811.75
5076,2023-08-23 12:06:00+02:00,0.0,2.626,0.054,0.0086966666666667,4.409286,3474596.0
5077,2023-08-23 12:07:00+02:00,0.0,2.631,0.052,0.0106966666666667,4.409286,3500711.0
5078,2023-08-23 12:08:00+02:00,0.0,2.623,0.049,0.0086966666666667,4.409286,3482051.1666666665
5079,2023-08-23 12:09:00+02:00,0.0,2.633,0.06,0.0096966666666667,4.409286,3510081.083333333
5080,2023-08-23 12:10:00+02:00,0.0,2.629,0.055,0.0106966666666667,4.409286,3471194.0
5081,2023-08-23 12:11:00+02:00,0.0,2.621,0.046,0.0096966666666667,4.409286,3492880.583333333
5082,2023-08-23 12:12:00+02:00,0.0,2.614,0.042,0.0086966666666667,4.409286,3477314.9166666665
5083,2023-08-23 12:13:00+02:00,0.0,2.621,0.045,0.0086966666666667,4.409286,3503750.5
5084,2023-08-23 12:14:00+02:00,0.0,2.625,0.054,0.0076966666666667,4.409286,3461527.5
5085,2023-08-23 12:15:00+02:00,0.0,2.619,0.048,0.0056966666666667,4.409286,3492012.0
5086,2023-08-23 12:16:00+02:00,0.0,2.618,0.049,0.0056966666666667,4.409286,3477975.9166666665
5087,2023-08-23 12:17:00+02:00,0.0,2.622,0.05,0.0056966666666667,4.409286,3504280.0
5088,2023-08-23 12:18:00+02:00,0.0,2.631,0.052,0.0066966666666667,4.409286,3463198.1666666665
5089,2023-08-23 12:19:00+02:00,0.0,2.622,0.055,0.0056966666666667,4.409286,3494649.833333333
5090,2023-08-23 12:20:00+02:00,0.0,2.624,0.052,0.0076966666666667,4.409286,3476757.833333333
5091,2023-08-23 12:21:00+02:00,0.0,2.624,0.049,0.0076966666666667,4.409286,3504146.0
5092,2023-08-23 12:22:00+02:00,0.0,2.631,0.059,0.0086966666666667,4.409286,3462229.4166666665
5093,2023-08-23 12:23:00+02:00,0.0,2.63,0.056,0.0096966666666667,4.409286,3492014.1666666665
5094,2023-08-23 12:24:00+02:00,0.0,2.625,0.048,0.0086966666666667,4.409286,3476121.833333333
5095,2023-08-23 12:25:00+02:00,0.0,2.617,0.044,0.0066966666666667,4.409286,3504820.083333333
5096,2023-08-23 12:26:00+02:00,0.0,2.62,0.05,0.0066966666666667,4.409286,3474977.9166666665
5097,2023-08-23 12:27:00+02:00,0.0,2.626,0.051,0.0056966666666667,4.409286,3493570.0
5098,2023-08-23 12:28:00+02:00,0.0,2.615,0.046,0.0066966666666667,4.409286,3482460.25
5099,2023-08-23 12:29:00+02:00,0.0,2.622,0.052,0.0086966666666667,4.409286,3505820.4166666665
5100,2023-08-23 12:30:00+02:00,0.0,2.628,0.052,0.0096966666666667,4.409286,3469239.25
5101,2023-08-23 12:31:00+02:00,0.0,2.619,0.046,0.0086966666666667,4.409286,3494836.0
5102,2023-08-23 12:32:00+02:00,0.0,2.613,0.043,0.0076966666666667,4.409286,3488242.25
5103,2023-08-23 12:33:00+02:00,0.0,2.62,0.046,0.0086966666666667,4.409286,3505303.5
5104,2023-08-23 12:34:00+02:00,0.0,2.629,0.055,0.0076966666666667,4.409286,3465931.1666666665
5105,2023-08-23 12:35:00+02:00,0.0,2.628,0.054,0.0076966666666667,4.409286,3495218.25
5106,2023-08-23 12:36:00+02:00,0.0,2.625,0.052,0.0086966666666667,4.409286,3478517.333333333
5107,2023-08-23 12:37:00+02:00,0.0,2.62,0.049,0.0086966666666667,4.409286,3526113.5
5108,2023-08-23 12:38:00+02:00,0.0,2.617,0.044,0.0086966666666667,4.409286,3468958.583333333
5109,2023-08-23 12:39:00+02:00,0.0,2.617,0.044,0.0086966666666667,4.409286,3499429.583333333
5110,2023-08-23 12:40:00+02:00,0.0,2.619,0.048,0.0086966666666667,4.409286,3491478.6666666665
5111,2023-08-23 12:41:00+02:00,0.0,2.624,0.051,0.0086966666666667,4.409286,3497381.4166666665
5112,2023-08-23 12:42:00+02:00,0.0,2.632,0.055,0.0096966666666667,4.409286,3478593.0
5113,2023-08-23 12:43:00+02:00,0.0,2.629,0.051,0.0096966666666667,4.409286,3484591.333333333
5114,2023-08-23 12:44:00+02:00,0.0,2.625,0.049,0.0106966666666667,4.409286,3500702.083333333
5115,2023-08-23 12:45:00+02:00,0.0,2.627,0.048,0.0106966666666667,4.409286,3481059.25
5116,2023-08-23 12:46:00+02:00,0.0,2.618,0.046,0.0086966666666667,4.409286,3467816.9166666665
5117,2023-08-23 12:47:00+02:00,0.0,2.618,0.05,0.0066966666666667,4.409286,3481625.833333333
5118,2023-08-23 12:48:00+02:00,0.0,2.613,0.042,0.0046966666666667,4.409286,3483211.25
5119,2023-08-23 12:49:00+02:00,0.0,2.618,0.052,0.0036966666666667,4.409286,3493378.1666666665
5120,2023-08-23 12:50:00+02:00,0.0,2.631,0.056,0.0076966666666667,4.409286,3468386.583333333
5121,2023-08-23 12:51:00+02:00,0.0,2.624,0.051,0.0076966666666667,4.409286,3482424.4166666665
5122,2023-08-23 12:52:00+02:00,0.0,2.622,0.048,0.0076966666666667,4.409286,3483655.5
5123,2023-08-23 12:53:00+02:00,0.0,2.62,0.051,0.0076966666666667,4.409286,3491959.75
5124,2023-08-23 12:54:00+02:00,0.0,2.615,0.044,0.0096966666666667,4.409286,3468553.4166666665
5125,2023-08-23 12:55:00+02:00,0.0,2.622,0.048,0.0096966666666667,4.409286,3481794.333333333
5126,2023-08-23 12:56:00+02:00,0.0,2.62,0.046,0.0086966666666667,4.409286,3480345.4166666665
5127,2023-08-23 12:57:00+02:00,0.0,2.626,0.052,0.0086966666666667,4.409286,3493773.9166666665
5128,2023-08-23 12:58:00+02:00,0.0,2.617,0.046,0.0076966666666667,4.409286,3468277.25
5129,2023-08-23 12:59:00+02:00,0.0,2.622,0.05,0.0056966666666667,4.409286,3484454.0
5130,2023-08-23 13:00:00+02:00,0.0,2.633,0.056,0.0073289036544852,4.409286,3489483.333333333
5131,2023-08-23 13:01:00+02:00,0.0,2.625,0.054,0.0063289036544852,4.409286,3505528.75
5132,2023-08-23 13:02:00+02:00,0.0,2.62,0.05,0.0063289036544852,4.409286,3473767.75
5133,2023-08-23 13:03:00+02:00,0.0,2.629,0.054,0.0073289036544852,4.409286,3768626.6666666665
5134,2023-08-23 13:04:00+02:00,0.0,2.628,0.052,0.0083289036544852,4.409286,9718717.333333334
5135,2023-08-23 13:05:00+02:00,0.0,2.634,0.055,0.0083289036544852,4.409286,10694123.833333334
5136,2023-08-23 13:06:00+02:00,0.0,2.64,0.061,0.0093289036544852,4.409286,10891953.5
5137,2023-08-23 13:07:00+02:00,0.0,2.626,0.053,0.0093289036544852,4.409286,11117430.333333334
5138,2023-08-23 13:08:00+02:00,0.0,2.631,0.049,0.0103289036544852,4.409286,11249313.5
5139,2023-08-23 13:09:00+02:00,0.0,2.629,0.056,0.0103289036544852,4.409286,11425491.083333334
5140,2023-08-23 13:10:00+02:00,0.0,2.628,0.052,0.0093289036544852,4.409286,11465568.083333334
5141,2023-08-23 13:11:00+02:00,0.0,2.633,0.05,0.0093289036544852,4.409286,11449164.083333334
5142,2023-08-23 13:12:00+02:00,0.0,2.639,0.056,0.0103289036544852,4.409286,11439317.833333334
5143,2023-08-23 13:13:00+02:00,0.0,2.64,0.05,0.0103289036544852,4.409286,11436974.166666666
5144,2023-08-23 13:14:00+02:00,0.0,2.632,0.059,0.0093289036544852,4.409286,11416272.833333334
5145,2023-08-23 13:15:00+02:00,0.0,2.63,0.052,0.0093289036544852,4.409286,11479858.583333334
5146,2023-08-23 13:16:00+02:00,0.0,2.633,0.057,0.0103289036544852,4.409286,11442122.666666666
5147,2023-08-23 13:17:00+02:00,0.0,2.63,0.052,0.0093289036544852,4.409286,11427389.916666666
5148,2023-08-23 13:18:00+02:00,0.0,2.625,0.049,0.0083289036544852,4.409286,11424071.25
5149,2023-08-23 13:19:00+02:00,0.0,2.627,0.052,0.0093289036544852,4.409286,11404903.333333334
5150,2023-08-23 13:20:00+02:00,0.0,2.63,0.052,0.0083289036544852,4.409286,11506830.5
5151,2023-08-23 13:21:00+02:00,0.0,2.642,0.059,0.0083289036544852,4.409286,11420096.25
5152,2023-08-23 13:22:00+02:00,0.0,2.629,0.053,0.0073289036544852,4.409286,11413237.583333334
5153,2023-08-23 13:23:00+02:00,0.0,2.618,0.047,0.0063289036544852,4.409286,11423047.416666666
5154,2023-08-23 13:24:00+02:00,0.0,2.62,0.046,0.0063289036544852,4.409286,11424112.416666666
5155,2023-08-23 13:25:00+02:00,0.0,2.618,0.045,0.0063289036544852,4.409286,11488766.5
5156,2023-08-23 13:26:00+02:00,0.0,2.632,0.057,0.0063289036544852,4.409286,11430839.333333334
5157,2023-08-23 13:27:00+02:00,0.0,2.622,0.048,0.0073289036544852,4.409286,11410866.0
5158,2023-08-23 13:28:00+02:00,0.0,2.622,0.049,0.0063289036544852,4.409286,11427654.166666666
5159,2023-08-23 13:29:00+02:00,0.0,2.615,0.043,0.0053289036544852,4.409286,11412098.916666666
5160,2023-08-23 13:30:00+02:00,0.0,2.623,0.053,0.0043289036544852,4.409286,11494722.75
5161,2023-08-23 13:31:00+02:00,0.0,2.623,0.05,0.0043289036544852,4.409286,11413535.083333334
5162,2023-08-23 13:32:00+02:00,0.0,2.626,0.056,0.0063289036544852,4.409286,11423874.0
5163,2023-08-23 13:33:00+02:00,0.0,2.629,0.054,0.0073289036544852,4.409286,11443790.25
5164,2023-08-23 13:34:00+02:00,0.0,2.627,0.051,0.0093289036544852,4.409286,11426525.583333334
5165,2023-08-23 13:35:00+02:00,0.0,2.639,0.053,0.0123289036544852,4.409286,11476157.083333334
5166,2023-08-23 13:36:00+02:00,0.0,2.632,0.054,0.0123289036544852,4.409286,11441181.666666666
5167,2023-08-23 13:37:00+02:00,0.0,2.626,0.051,0.0103289036544852,4.409286,11432714.0
5168,2023-08-23 13:38:00+02:00,0.0,2.635,0.055,0.0093289036544852,4.409286,11420006.0
5169,2023-08-23 13:39:00+02:00,0.0,2.633,0.055,0.0073289036544852,4.409286,11408434.666666666
5170,2023-08-23 13:40:00+02:00,0.0,2.621,0.052,0.0063289036544852,4.409286,11507426.333333334
5171,2023-08-23 13:41:00+02:00,0.0,2.624,0.052,0.0053289036544852,4.409286,11423909.916666666
5172,2023-08-23 13:42:00+02:00,0.0,2.621,0.048,0.0063289036544852,4.409286,11418463.083333334
5173,2023-08-23 13:43:00+02:00,0.0,2.623,0.051,0.0063289036544852,4.409286,11423914.916666666
5174,2023-08-23 13:44:00+02:00,0.0,2.627,0.049,0.0073289036544852,4.409286,11428849.333333334
5175,2023-08-23 13:45:00+02:00,0.0,2.625,0.051,0.0073289036544852,4.409286,11511981.666666666
5176,2023-08-23 13:46:00+02:00,0.0,2.624,0.053,0.0073289036544852,4.409286,11419543.083333334
5177,2023-08-23 13:47:00+02:00,0.0,2.63,0.054,0.0083289036544852,4.409286,11424843.916666666
5178,2023-08-23 13:48:00+02:00,0.0,2.624,0.05,0.0083289036544852,4.409286,11422002.583333334
5179,2023-08-23 13:49:00+02:00,0.0,2.621,0.047,0.0073289036544852,4.409286,11431704.916666666
5180,2023-08-23 13:50:00+02:00,0.0,2.635,0.057,0.0093289036544852,4.409286,11463609.583333334
5181,2023-08-23 13:51:00+02:00,0.0,2.628,0.054,0.0073289036544852,4.409286,11430120.416666666
5182,2023-08-23 13:52:00+02:00,0.0,2.626,0.055,0.0083289036544852,4.409286,11408970.0
5183,2023-08-23 13:53:00+02:00,0.0,2.627,0.056,0.0083289036544852,4.409286,11445639.666666666
5184,2023-08-23 13:54:00+02:00,0.0,2.626,0.051,0.0093289036544852,4.409286,11388257.5
5185,2023-08-23 13:55:00+02:00,0.0,2.628,0.054,0.0093289036544852,4.409286,11492348.166666666
5186,2023-08-23 13:56:00+02:00,0.0,2.622,0.047,0.0093289036544852,4.409286,11399642.333333334
5187,2023-08-23 13:57:00+02:00,0.0,2.627,0.054,0.0103289036544852,4.409286,11430603.25
5188,2023-08-23 13:58:00+02:00,0.0,2.636,0.053,0.0113289036544852,4.409286,11404830.0
5189,2023-08-23 13:59:00+02:00,0.0,2.633,0.055,0.0093289036544852,4.409286,11411089.75
5190,2023-08-23 14:00:00+02:00,0.0,2.62,0.048,0.0091571906354515,4.409286,11467055.583333334
5191,2023-08-23 14:01:00+02:00,0.0,2.637,0.06,0.0091571906354515,4.409286,11444925.0
5192,2023-08-23 14:02:00+02:00,0.0,2.633,0.053,0.0101571906354515,4.409286,11385199.916666666
5193,2023-08-23 14:03:00+02:00,0.0,2.633,0.06,0.0101571906354515,4.409286,11415838.666666666
5194,2023-08-23 14:04:00+02:00,0.0,2.647,0.059,0.0111571906354515,4.409286,11420854.5
5195,2023-08-23 14:05:00+02:00,0.0,2.639,0.057,0.0111571906354515,4.409286,11491866.25
5196,2023-08-23 14:06:00+02:00,0.0,2.644,0.065,0.0111571906354515,4.409286,11398679.333333334
5197,2023-08-23 14:07:00+02:00,0.0,2.641,0.059,0.0101571906354515,4.409286,11419521.083333334
5198,2023-08-23 14:08:00+02:00,0.0,2.631,0.053,0.0101571906354515,4.409286,11440987.0
5199,2023-08-23 14:09:00+02:00,0.0,2.641,0.058,0.0091571906354515,4.409286,11418718.416666666
5200,2023-08-23 14:10:00+02:00,0.0,2.636,0.056,0.0101571906354515,4.409286,11483292.833333334
5201,2023-08-23 14:11:00+02:00,0.0,2.635,0.061,0.0091571906354515,4.409286,11430667.416666666
5202,2023-08-23 14:12:00+02:00,0.0,2.636,0.056,0.0101571906354515,4.409286,11425964.166666666
5203,2023-08-23 14:13:00+02:00,0.0,2.632,0.058,0.0091571906354515,4.409286,11435114.25
5204,2023-08-23 14:14:00+02:00,0.0,2.628,0.051,0.0091571906354515,4.409286,11421557.5
5205,2023-08-23 14:15:00+02:00,0.0,2.63,0.056,0.0081571906354515,4.409286,11484973.666666666
5206,2023-08-23 14:16:00+02:00,0.0,2.638,0.057,0.0081571906354515,4.409286,11425455.833333334
5207,2023-08-23 14:17:00+02:00,0.0,2.637,0.066,0.0081571906354515,4.409286,11435158.833333334
5208,2023-08-23 14:18:00+02:00,0.0,2.626,0.052,0.0081571906354515,4.409286,11445226.0
5209,2023-08-23 14:19:00+02:00,0.0,2.624,0.049,0.0081571906354515,4.409286,11421968.5
5210,2023-08-23 14:20:00+02:00,0.0,2.635,0.06,0.0101571906354515,4.409286,11483416.0
5211,2023-08-23 14:21:00+02:00,0.0,2.632,0.055,0.0091571906354515,4.409286,11451992.083333334
5212,2023-08-23 14:22:00+02:00,0.0,2.645,0.058,0.0101571906354515,4.409286,11399221.666666666
5213,2023-08-23 14:23:00+02:00,0.0,2.647,0.059,0.0101571906354515,4.409286,11434887.916666666
5214,2023-08-23 14:24:00+02:00,0.0,2.646,0.055,0.0091571906354515,4.409286,11410075.25
5215,2023-08-23 14:25:00+02:00,0.0,2.636,0.059,0.0071571906354515,4.409286,11513055.083333334
5216,2023-08-23 14:26:00+02:00,0.0,2.631,0.057,0.0081571906354515,4.409286,11401213.25
5217,2023-08-23 14:27:00+02:00,0.0,2.635,0.059,0.0071571906354515,4.409286,11424062.5
5218,2023-08-23 14:28:00+02:00,0.0,2.629,0.055,0.0081571906354515,4.409286,11410521.75
5219,2023-08-23 14:29:00+02:00,0.0,2.632,0.055,0.0101571906354515,4.409286,11435763.833333334
5220,2023-08-23 14:30:00+02:00,0.0,2.631,0.06,0.0091571906354515,4.409286,11458289.916666666
5221,2023-08-23 14:31:00+02:00,0.0,2.639,0.065,0.0081571906354515,4.409286,11426944.083333334
5222,2023-08-23 14:32:00+02:00,0.0,2.637,0.058,0.0091571906354515,4.409286,11410916.416666666
5223,2023-08-23 14:33:00+02:00,0.0,2.653,0.061,0.0121571906354515,4.409286,11493922.583333334
5224,2023-08-23 14:34:00+02:00,0.0,2.642,0.054,0.0091571906354515,4.409286,11383632.25
5225,2023-08-23 14:35:00+02:00,0.0,2.667,0.049,0.0471571906354515,4.409286,11476589.083333334
5226,2023-08-23 14:36:00+02:00,0.0,2.634,0.051,0.0081571906354515,4.409286,11394106.75
5227,2023-08-23 14:37:00+02:00,0.0,2.618,0.047,0.0071571906354515,4.409286,11415593.583333334
5228,2023-08-23 14:38:00+02:00,0.0,2.636,0.059,0.0081571906354515,4.409286,11386556.0
5229,2023-08-23 14:39:00+02:00,0.0,2.637,0.055,0.0081571906354515,4.409286,11405068.166666666
5230,2023-08-23 14:40:00+02:00,0.0,2.623,0.053,0.0081571906354515,4.409286,11452641.666666666
5231,2023-08-23 14:41:00+02:00,0.0,2.63,0.054,0.0081571906354515,4.409286,11436343.916666666
5232,2023-08-23 14:42:00+02:00,0.0,2.616,0.046,0.0071571906354515,4.409286,11386225.833333334
5233,2023-08-23 14:43:00+02:00,0.0,2.63,0.057,0.0091571906354515,4.409286,11406884.5
5234,2023-08-23 14:44:00+02:00,0.0,2.633,0.059,0.0091571906354515,4.409286,11391114.916666666
5235,2023-08-23 14:45:00+02:00,0.0,2.636,0.061,0.0091571906354515,4.409286,11488441.833333334
5236,2023-08-23 14:46:00+02:00,0.0,2.637,0.057,0.0101571906354515,4.409286,11390268.666666666
5237,2023-08-23 14:47:00+02:00,0.0,2.629,0.05,0.0091571906354515,4.409286,11410929.083333334
5238,2023-08-23 14:48:00+02:00,0.0,2.632,0.054,0.0091571906354515,4.409286,11422588.416666666
5239,2023-08-23 14:49:00+02:00,0.0,2.628,0.053,0.0091571906354515,4.409286,11394061.583333334
5240,2023-08-23 14:50:00+02:00,0.0,2.648,0.064,0.0121571906354515,4.409286,11425733.083333334
5241,2023-08-23 14:51:00+02:00,0.0,2.636,0.06,0.0101571906354515,4.409286,11369635.583333334
5242,2023-08-23 14:52:00+02:00,0.0,2.632,0.059,0.0091571906354515,4.409286,11361767.666666666
5243,2023-08-23 14:53:00+02:00,0.0,2.64,0.062,0.0111571906354515,4.409286,11373444.333333334
5244,2023-08-23 14:54:00+02:00,0.0,2.651,0.066,0.0111571906354515,4.409286,11401728.75
5245,2023-08-23 14:55:00+02:00,0.0,2.645,0.064,0.0101571906354515,4.409286,11484861.333333334
5246,2023-08-23 14:56:00+02:00,0.0,2.636,0.06,0.0091571906354515,4.409286,11433094.666666666
5247,2023-08-23 14:57:00+02:00,0.0,2.636,0.063,0.0061571906354515,4.409286,11426881.083333334
5248,2023-08-23 14:58:00+02:00,0.0,2.625,0.055,0.0041571906354515,4.409286,11418937.583333334
5249,2023-08-23 14:59:00+02:00,0.0,2.631,0.062,0.0051571906354515,4.409286,11408953.666666666
5250,2023-08-23 15:00:00+02:00,0.0,2.639,0.06,0.0069006622516558,4.409286,11473440.916666666
5251,2023-08-23 15:01:00+02:00,0.0,2.646,0.065,0.0089006622516558,4.409286,11421677.916666666
5252,2023-08-23 15:02:00+02:00,0.0,2.648,0.066,0.0089006622516558,4.409286,11406217.916666666
5253,2023-08-23 15:03:00+02:00,0.0,2.651,0.063,0.0099006622516558,4.409286,11424240.5
5254,2023-08-23 15:04:00+02:00,0.0,2.657,0.067,0.0109006622516558,4.409286,9968603.166666666
5255,2023-08-23 15:05:00+02:00,0.0,2.651,0.064,0.0129006622516558,4.409286,10062254.5
5256,2023-08-23 15:06:00+02:00,0.0,2.642,0.056,0.0109006622516558,4.409286,9857862.083333334
5257,2023-08-23 15:07:00+02:00,0.0,2.645,0.061,0.0119006622516558,4.409286,9932998.833333334
5258,2023-08-23 15:08:00+02:00,0.0,2.645,0.065,0.0109006622516558,4.409286,9836359.0
5259,2023-08-23 15:09:00+02:00,0.0,2.639,0.056,0.0099006622516558,4.409286,9761990.416666666
5260,2023-08-23 15:10:00+02:00,0.0,2.643,0.059,0.0099006622516558,4.409286,9819042.916666666
5261,2023-08-23 15:11:00+02:00,0.0,2.64,0.066,0.0089006622516558,4.409286,9768976.166666666
5262,2023-08-23 15:12:00+02:00,0.0,2.634,0.061,0.0069006622516558,4.409286,9717950.666666666
5263,2023-08-23 15:13:00+02:00,0.0,2.639,0.064,0.0079006622516558,4.409286,9770729.333333334
5264,2023-08-23 15:14:00+02:00,0.0,2.639,0.056,0.0049006622516558,4.409286,9727043.333333334
5265,2023-08-23 15:15:00+02:00,0.0,2.644,0.063,0.0069006622516558,4.409286,9807546.666666666
5266,2023-08-23 15:16:00+02:00,0.0,2.648,0.061,0.0069006622516558,4.409286,9784644.416666666
5267,2023-08-23 15:17:00+02:00,0.0,2.648,0.062,0.0089006622516558,4.409286,9766576.833333334
5268,2023-08-23 15:18:00+02:00,0.0,2.648,0.061,0.0109006622516558,4.409286,9709268.666666666
5269,2023-08-23 15:19:00+02:00,0.0,2.632,0.058,0.0089006622516558,4.409286,9725349.416666666
5270,2023-08-23 15:20:00+02:00,0.0,2.637,0.058,0.0099006622516558,4.409286,9771553.916666666
5271,2023-08-23 15:21:00+02:00,0.0,2.639,0.063,0.0079006622516558,4.409286,9703427.916666666
5272,2023-08-23 15:22:00+02:00,0.0,2.632,0.059,0.0079006622516558,4.409286,9692762.333333334
5273,2023-08-23 15:23:00+02:00,0.0,2.649,0.067,0.0099006622516558,4.409286,9720547.166666666
5274,2023-08-23 15:24:00+02:00,0.0,2.639,0.057,0.0109006622516558,4.409286,9720359.916666666
5275,2023-08-23 15:25:00+02:00,0.0,2.643,0.059,0.0109006622516558,4.409286,9764319.916666666
5276,2023-08-23 15:26:00+02:00,0.0,2.643,0.058,0.0109006622516558,4.409286,9714452.25
5277,2023-08-23 15:27:00+02:00,0.0,2.64,0.063,0.0089006622516558,4.409286,9725884.833333334
5278,2023-08-23 15:28:00+02:00,0.0,2.642,0.064,0.0099006622516558,4.409286,9717714.333333334
5279,2023-08-23 15:29:00+02:00,0.0,2.64,0.058,0.0099006622516558,4.409286,9693729.0
5280,2023-08-23 15:30:00+02:00,0.0,2.638,0.059,0.0099006622516558,4.409286,9792564.166666666
