timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,RX
2023-08-23 10:15:00+02:00,0.0,2.594,0.021,0.004589172,4.409286,3488842.25
2023-08-23 10:16:00+02:00,0.0,2.587,0.012,0.004589172,4.409286,3492564.083333333
2023-08-23 10:17:00+02:00,0.0,2.587,0.013,0.003589172,4.409286,3504725.6666666665
2023-08-23 10:18:00+02:00,0.0,2.589,0.015,0.002589172,4.409286,3473251.75
2023-08-23 10:19:00+02:00,0.0,2.588,0.014,0.002589172,4.409286,3476290.583333333
2023-08-23 10:20:00+02:00,0.0,2.585,0.009,0.002589172,4.409286,3500721.4166666665
2023-08-23 10:21:00+02:00,0.0,2.585,0.011,0.001589172,4.409286,3487026.583333333
2023-08-23 10:22:00+02:00,0.0,2.587,0.013,0.003589172,4.409286,3504388.9166666665
2023-08-23 10:23:00+02:00,0.0,2.587,0.012,0.003589172,4.409286,3498233.333333333
2023-08-23 10:24:00+02:00,0.0,2.588,0.014,0.002589172,4.409286,3484353.833333333
2023-08-23 10:25:00+02:00,0.09,2.591,0.014,0.004589172,4.409286,3507226.0
2023-08-23 10:26:00+02:00,0.09,2.596,0.02,0.005589172,4.409286,3471692.1666666665
2023-08-23 10:27:00+02:00,0.09,2.599,0.026,0.006589172,4.409286,3490431.25
2023-08-23 10:28:00+02:00,0.09,2.6,0.026,0.006589172,4.409286,3484263.1666666665
2023-08-23 10:29:00+02:00,0.09,2.592,0.016,0.005589172,4.409286,3504794.6666666665
2023-08-23 10:30:00+02:00,0.0,2.595,0.024,0.004589172,4.409286,3463640.583333333
2023-08-23 10:31:00+02:00,0.0,2.599,0.028,0.003589172,4.409286,3485552.4166666665
2023-08-23 10:32:00+02:00,0.0,2.62,0.055,0.002589172,4.409286,3482094.833333333
2023-08-23 10:33:00+02:00,0.0,2.629,0.052,0.003589172,4.409286,3496026.1666666665
2023-08-23 10:34:00+02:00,0.0,2.611,0.039,0.001589172,4.409286,3462272.0
2023-08-23 10:35:00+02:00,0.0,2.591,0.021,0.000589172,4.409286,3486832.833333333
2023-08-23 10:36:00+02:00,0.0,2.591,0.023,0.001589172,4.409286,3473582.833333333
2023-08-23 10:37:00+02:00,0.0,2.588,0.019,0.001589172,4.409286,3501459.583333333
2023-08-23 10:38:00+02:00,0.0,2.588,0.016,0.001589172,4.409286,3459874.25
2023-08-23 10:39:00+02:00,0.0,2.592,0.019,0.003589172,4.409286,3489985.0
2023-08-23 10:40:00+02:00,0.0,2.594,0.019,0.004589172,4.409286,3473877.0
2023-08-23 10:41:00+02:00,0.0,2.596,0.026,0.002589172,4.409286,3503520.5
2023-08-23 10:42:00+02:00,0.0,2.602,0.034,0.003589172,4.409286,3458244.5
2023-08-23 10:43:00+02:00,0.0,2.595,0.025,0.003589172,4.409286,3490625.9166666665
2023-08-23 10:44:00+02:00,0.0,2.599,0.03,0.003589172,4.409286,3473068.5
2023-08-23 10:45:00+02:00,0.09,2.599,0.032,0.003589172,4.409286,3507879.833333333
2023-08-23 10:46:00+02:00,0.09,2.597,0.025,0.004589172,4.409286,3470332.583333333
2023-08-23 10:47:00+02:00,0.09,2.601,0.033,0.004589172,4.409286,3494782.9166666665
2023-08-23 10:48:00+02:00,0.09,2.597,0.024,0.004589172,4.409286,3483723.5
2023-08-23 10:49:00+02:00,0.09,2.598,0.027,0.005589172,4.409286,3509317.5
2023-08-23 10:50:00+02:00,0.0,2.605,0.035,0.005589172,4.409286,3468799.083333333
2023-08-23 10:51:00+02:00,0.0,2.598,0.025,0.006589172,4.409286,3505543.083333333
2023-08-23 10:52:00+02:00,0.0,2.599,0.024,0.007589172,4.409286,3478698.4166666665
2023-08-23 10:53:00+02:00,0.0,2.597,0.018,0.007589172,4.409286,3509137.4166666665
2023-08-23 10:54:00+02:00,0.0,2.597,0.022,0.007589172,4.409286,3465834.9166666665
2023-08-23 10:55:00+02:00,0.0,2.605,0.034,0.006589172,4.409286,3498037.4166666665
2023-08-23 10:56:00+02:00,0.0,2.597,0.028,0.004589172,4.409286,3498652.583333333
2023-08-23 10:57:00+02:00,0.0,2.596,0.027,0.001589172,4.409286,3526900.1666666665
2023-08-23 10:58:00+02:00,0.09,2.596,0.026,0.002589172,4.409286,3490395.25
2023-08-23 10:59:00+02:00,0.09,2.6,0.032,0.003589172,4.409286,3502030.5
2023-08-23 11:00:00+02:00,0.0,2.592,0.018,0.00407,4.409286,3509617.5
2023-08-23 11:01:00+02:00,0.0,2.595,0.023,0.00407,4.409286,3502534.4166666665
2023-08-23 11:02:00+02:00,0.0,2.604,0.03,0.00507,4.409286,3499474.833333333
2023-08-23 11:03:00+02:00,0.0,2.607,0.037,0.00607,4.409286,3484900.4166666665
2023-08-23 11:04:00+02:00,0.0,2.61,0.04,0.00607,4.409286,3505625.25
2023-08-23 11:05:00+02:00,0.0,2.609,0.038,0.00607,4.409286,3495996.0
2023-08-23 11:06:00+02:00,0.0,2.605,0.037,0.00407,4.409286,3494470.4166666665
2023-08-23 11:07:00+02:00,0.0,2.606,0.04,0.00407,4.409286,3482727.5
2023-08-23 11:08:00+02:00,0.0,2.609,0.044,0.00407,4.409286,3502680.083333333
2023-08-23 11:09:00+02:00,0.0,2.607,0.039,0.00407,4.409286,3494814.5
2023-08-23 11:10:00+02:00,0.0,2.6,0.031,0.00407,4.409286,3491308.6666666665
2023-08-23 11:11:00+02:00,0.0,2.603,0.031,0.00607,4.409286,3484543.6666666665
2023-08-23 11:12:00+02:00,0.0,2.604,0.031,0.00707,4.409286,3502575.25
2023-08-23 11:13:00+02:00,0.0,2.607,0.033,0.00807,4.409286,3493317.75
2023-08-23 11:14:00+02:00,0.0,2.607,0.033,0.00907,4.409286,3493296.6666666665
2023-08-23 11:15:00+02:00,0.0,2.598,0.021,0.00807,4.409286,3484103.1666666665
2023-08-23 11:16:00+02:00,0.18,2.603,0.029,0.00807,4.409286,3503185.333333333
2023-08-23 11:17:00+02:00,0.12,2.605,0.031,0.00807,4.409286,3494412.583333333
2023-08-23 11:18:00+02:00,0.24,2.599,0.024,0.00807,4.409286,3480637.833333333
2023-08-23 11:19:00+02:00,0.25,2.596,0.02,0.00707,4.409286,3506842.083333333
2023-08-23 11:20:00+02:00,0.24,2.604,0.033,0.00607,4.409286,3500621.6666666665
2023-08-23 11:21:00+02:00,0.21,2.6,0.03,0.00507,4.409286,3505630.833333333
2023-08-23 11:22:00+02:00,0.1,2.599,0.03,0.00307,4.409286,3493427.333333333
2023-08-23 11:23:00+02:00,0.0,2.597,0.031,0.00107,4.409286,3487824.4166666665
2023-08-23 11:24:00+02:00,0.0,2.601,0.033,0.00207,4.409286,3495731.333333333
2023-08-23 11:25:00+02:00,0.09,2.607,0.043,0.00307,4.409286,3512597.6666666665
2023-08-23 11:26:00+02:00,0.09,2.607,0.04,0.00307,4.409286,3481087.5
2023-08-23 11:27:00+02:00,0.09,2.604,0.036,0.00407,4.409286,3500339.583333333
2023-08-23 11:28:00+02:00,0.09,2.602,0.029,0.00607,4.409286,3500406.6666666665
2023-08-23 11:29:00+02:00,0.1,2.602,0.031,0.00607,4.409286,3504748.333333333
2023-08-23 11:30:00+02:00,0.09,2.606,0.037,0.00507,4.409286,3504353.75
2023-08-23 11:31:00+02:00,0.09,2.623,0.052,0.00707,4.409286,3483011.0
2023-08-23 11:32:00+02:00,0.09,2.629,0.055,0.00807,4.409286,3505976.583333333
2023-08-23 11:33:00+02:00,0.09,2.618,0.044,0.00807,4.409286,3502511.083333333
2023-08-23 11:34:00+02:00,0.09,2.618,0.044,0.00807,4.409286,3481665.4166666665
2023-08-23 11:35:00+02:00,0.09,2.613,0.037,0.00807,4.409286,3487095.5
2023-08-23 11:36:00+02:00,0.09,2.617,0.045,0.00907,4.409286,3501978.0
2023-08-23 11:37:00+02:00,0.09,2.625,0.051,0.01007,4.409286,3490956.4166666665
2023-08-23 11:38:00+02:00,0.0,2.619,0.047,0.00907,4.409286,3475071.583333333
2023-08-23 11:39:00+02:00,0.09,2.617,0.043,0.00907,4.409286,3481789.583333333
2023-08-23 11:40:00+02:00,0.0,2.62,0.047,0.00907,4.409286,3486301.083333333
2023-08-23 11:41:00+02:00,0.09,2.618,0.042,0.00907,4.409286,3489930.5
2023-08-23 11:42:00+02:00,0.09,2.624,0.048,0.01007,4.409286,3477468.9166666665
2023-08-23 11:43:00+02:00,0.09,2.628,0.049,0.01007,4.409286,3471738.75
2023-08-23 11:44:00+02:00,0.1,2.62,0.048,0.01107,4.409286,3496542.9166666665
2023-08-23 11:45:00+02:00,0.1,2.62,0.041,0.00907,4.409286,3493687.9166666665
2023-08-23 11:46:00+02:00,0.1,2.621,0.052,0.00707,4.409286,3474068.1666666665
2023-08-23 11:47:00+02:00,0.1,2.631,0.054,0.00707,4.409286,3472500.833333333
2023-08-23 11:48:00+02:00,0.09,2.636,0.059,0.00707,4.409286,3497324.75
2023-08-23 11:49:00+02:00,0.09,2.619,0.05,0.00507,4.409286,3484212.9166666665
2023-08-23 11:50:00+02:00,0.0,2.621,0.053,0.00507,4.409286,3480974.1666666665
2023-08-23 11:51:00+02:00,0.09,2.63,0.051,0.00607,4.409286,3474658.583333333
2023-08-23 11:52:00+02:00,0.0,2.623,0.049,0.00607,4.409286,3504854.4166666665
2023-08-23 11:53:00+02:00,0.0,2.63,0.056,0.00807,4.409286,3496871.0
2023-08-23 11:54:00+02:00,0.09,2.629,0.056,0.00707,4.409286,3485554.6666666665
2023-08-23 11:55:00+02:00,0.09,2.627,0.051,0.00807,4.409286,3485699.333333333
2023-08-23 11:56:00+02:00,0.09,2.619,0.045,0.00707,4.409286,3500069.25
2023-08-23 11:57:00+02:00,0.09,2.627,0.052,0.01007,4.409286,3494441.6666666665
2023-08-23 11:58:00+02:00,0.09,2.618,0.046,0.00707,4.409286,3490569.6666666665
2023-08-23 11:59:00+02:00,0.09,2.628,0.055,0.00807,4.409286,3485784.6666666665
2023-08-23 12:00:00+02:00,0.0,2.625,0.045,0.008696667,4.409286,3501691.9166666665
2023-08-23 12:01:00+02:00,0.0,2.624,0.046,0.007696667,4.409286,3494351.1666666665
2023-08-23 12:02:00+02:00,0.0,2.625,0.054,0.006696667,4.409286,3490184.083333333
2023-08-23 12:03:00+02:00,0.0,2.63,0.055,0.007696667,4.409286,3488342.0
2023-08-23 12:04:00+02:00,0.0,2.629,0.05,0.008696667,4.409286,3515781.6666666665
2023-08-23 12:05:00+02:00,0.0,2.625,0.047,0.008696667,4.409286,3509811.75
2023-08-23 12:06:00+02:00,0.0,2.626,0.054,0.008696667,4.409286,3474596.0
2023-08-23 12:07:00+02:00,0.0,2.631,0.052,0.010696667,4.409286,3500711.0
2023-08-23 12:08:00+02:00,0.0,2.623,0.049,0.008696667,4.409286,3482051.1666666665
2023-08-23 12:09:00+02:00,0.0,2.633,0.06,0.009696667,4.409286,3510081.083333333
2023-08-23 12:10:00+02:00,0.0,2.629,0.055,0.010696667,4.409286,3471194.0
2023-08-23 12:11:00+02:00,0.0,2.621,0.046,0.009696667,4.409286,3492880.583333333
2023-08-23 12:12:00+02:00,0.0,2.614,0.042,0.008696667,4.409286,3477314.9166666665
2023-08-23 12:13:00+02:00,0.0,2.621,0.045,0.008696667,4.409286,3503750.5
2023-08-23 12:14:00+02:00,0.0,2.625,0.054,0.007696667,4.409286,3461527.5
2023-08-23 12:15:00+02:00,0.0,2.619,0.048,0.005696667,4.409286,3492012.0
2023-08-23 12:16:00+02:00,0.0,2.618,0.049,0.005696667,4.409286,3477975.9166666665
2023-08-23 12:17:00+02:00,0.0,2.622,0.05,0.005696667,4.409286,3504280.0
2023-08-23 12:18:00+02:00,0.0,2.631,0.052,0.006696667,4.409286,3463198.1666666665
2023-08-23 12:19:00+02:00,0.0,2.622,0.055,0.005696667,4.409286,3494649.833333333
2023-08-23 12:20:00+02:00,0.0,2.624,0.052,0.007696667,4.409286,3476757.833333333
2023-08-23 12:21:00+02:00,0.0,2.624,0.049,0.007696667,4.409286,3504146.0
2023-08-23 12:22:00+02:00,0.0,2.631,0.059,0.008696667,4.409286,3462229.4166666665
2023-08-23 12:23:00+02:00,0.0,2.63,0.056,0.009696667,4.409286,3492014.1666666665
2023-08-23 12:24:00+02:00,0.0,2.625,0.048,0.008696667,4.409286,3476121.833333333
2023-08-23 12:25:00+02:00,0.0,2.617,0.044,0.006696667,4.409286,3504820.083333333
2023-08-23 12:26:00+02:00,0.0,2.62,0.05,0.006696667,4.409286,3474977.9166666665
2023-08-23 12:27:00+02:00,0.0,2.626,0.051,0.005696667,4.409286,3493570.0
2023-08-23 12:28:00+02:00,0.09,2.615,0.046,0.006696667,4.409286,3482460.25
2023-08-23 12:29:00+02:00,0.09,2.622,0.052,0.008696667,4.409286,3505820.4166666665
2023-08-23 12:30:00+02:00,0.09,2.628,0.052,0.009696667,4.409286,3469239.25
2023-08-23 12:31:00+02:00,0.0,2.619,0.046,0.008696667,4.409286,3494836.0
2023-08-23 12:32:00+02:00,0.0,2.613,0.043,0.007696667,4.409286,3488242.25
2023-08-23 12:33:00+02:00,0.0,2.62,0.046,0.008696667,4.409286,3505303.5
2023-08-23 12:34:00+02:00,0.0,2.629,0.055,0.007696667,4.409286,3465931.1666666665
2023-08-23 12:35:00+02:00,0.0,2.628,0.054,0.007696667,4.409286,3495218.25
2023-08-23 12:36:00+02:00,0.0,2.625,0.052,0.008696667,4.409286,3478517.333333333
2023-08-23 12:37:00+02:00,0.0,2.62,0.049,0.008696667,4.409286,3526113.5
2023-08-23 12:38:00+02:00,0.0,2.617,0.044,0.008696667,4.409286,3468958.583333333
2023-08-23 12:39:00+02:00,0.0,2.617,0.044,0.008696667,4.409286,3499429.583333333
2023-08-23 12:40:00+02:00,0.0,2.619,0.048,0.008696667,4.409286,3491478.6666666665
2023-08-23 12:41:00+02:00,0.0,2.624,0.051,0.008696667,4.409286,3497381.4166666665
2023-08-23 12:42:00+02:00,0.0,2.632,0.055,0.009696667,4.409286,3478593.0
2023-08-23 12:43:00+02:00,0.0,2.629,0.051,0.009696667,4.409286,3484591.333333333
2023-08-23 12:44:00+02:00,0.0,2.625,0.049,0.010696667,4.409286,3500702.083333333
2023-08-23 12:45:00+02:00,0.09,2.627,0.048,0.010696667,4.409286,3481059.25
2023-08-23 12:46:00+02:00,0.09,2.618,0.046,0.008696667,4.409286,3467816.9166666665
2023-08-23 12:47:00+02:00,0.09,2.618,0.05,0.006696667,4.409286,3481625.833333333
2023-08-23 12:48:00+02:00,0.09,2.613,0.042,0.004696667,4.409286,3483211.25
2023-08-23 12:49:00+02:00,0.09,2.618,0.052,0.003696667,4.409286,3493378.1666666665
2023-08-23 12:50:00+02:00,0.0,2.631,0.056,0.007696667,4.409286,3468386.583333333
2023-08-23 12:51:00+02:00,0.0,2.624,0.051,0.007696667,4.409286,3482424.4166666665
2023-08-23 12:52:00+02:00,0.0,2.622,0.048,0.007696667,4.409286,3483655.5
2023-08-23 12:53:00+02:00,0.0,2.62,0.051,0.007696667,4.409286,3491959.75
2023-08-23 12:54:00+02:00,0.0,2.615,0.044,0.009696667,4.409286,3468553.4166666665
2023-08-23 12:55:00+02:00,0.0,2.622,0.048,0.009696667,4.409286,3481794.333333333
2023-08-23 12:56:00+02:00,0.09,2.62,0.046,0.008696667,4.409286,3480345.4166666665
2023-08-23 12:57:00+02:00,0.09,2.626,0.052,0.008696667,4.409286,3493773.9166666665
2023-08-23 12:58:00+02:00,0.09,2.617,0.046,0.007696667,4.409286,3468277.25
2023-08-23 12:59:00+02:00,0.09,2.622,0.05,0.005696667,4.409286,3484454.0
2023-08-23 13:00:00+02:00,0.0,2.633,0.056,0.007328904,4.409286,3489483.333333333
2023-08-23 13:01:00+02:00,0.0,2.625,0.054,0.006328904,4.409286,3505528.75
2023-08-23 13:02:00+02:00,0.0,2.62,0.05,0.006328904,4.409286,3473767.75
2023-08-23 13:03:00+02:00,0.0,2.629,0.054,0.007328904,4.409286,3768626.6666666665
2023-08-23 13:04:00+02:00,0.0,2.628,0.052,0.008328904,4.409286,9718717.333333334
2023-08-23 13:05:00+02:00,0.0,2.634,0.055,0.008328904,4.409286,10694123.833333334
2023-08-23 13:06:00+02:00,0.0,2.64,0.061,0.009328904,4.409286,10891953.5
2023-08-23 13:07:00+02:00,0.0,2.626,0.053,0.009328904,4.409286,11117430.333333334
2023-08-23 13:08:00+02:00,0.0,2.631,0.049,0.010328904,4.409286,11249313.5
2023-08-23 13:09:00+02:00,0.0,2.629,0.056,0.010328904,4.409286,11425491.083333334
2023-08-23 13:10:00+02:00,0.0,2.628,0.052,0.009328904,4.409286,11465568.083333334
2023-08-23 13:11:00+02:00,0.0,2.633,0.05,0.009328904,4.409286,11449164.083333334
2023-08-23 13:12:00+02:00,0.0,2.639,0.056,0.010328904,4.409286,11439317.833333334
2023-08-23 13:13:00+02:00,0.0,2.64,0.05,0.010328904,4.409286,11436974.166666666
2023-08-23 13:14:00+02:00,0.0,2.632,0.059,0.009328904,4.409286,11416272.833333334
2023-08-23 13:15:00+02:00,0.0,2.63,0.052,0.009328904,4.409286,11479858.583333334
2023-08-23 13:16:00+02:00,0.0,2.633,0.057,0.010328904,4.409286,11442122.666666666
2023-08-23 13:17:00+02:00,0.0,2.63,0.052,0.009328904,4.409286,11427389.916666666
2023-08-23 13:18:00+02:00,0.0,2.625,0.049,0.008328904,4.409286,11424071.25
2023-08-23 13:19:00+02:00,0.0,2.627,0.052,0.009328904,4.409286,11404903.333333334
2023-08-23 13:20:00+02:00,0.0,2.63,0.052,0.008328904,4.409286,11506830.5
2023-08-23 13:21:00+02:00,0.0,2.642,0.059,0.008328904,4.409286,11420096.25
2023-08-23 13:22:00+02:00,0.0,2.629,0.053,0.007328904,4.409286,11413237.583333334
2023-08-23 13:23:00+02:00,0.0,2.618,0.047,0.006328904,4.409286,11423047.416666666
2023-08-23 13:24:00+02:00,0.0,2.62,0.046,0.006328904,4.409286,11424112.416666666
2023-08-23 13:25:00+02:00,0.0,2.618,0.045,0.006328904,4.409286,11488766.5
2023-08-23 13:26:00+02:00,0.09,2.632,0.057,0.006328904,4.409286,11430839.333333334
2023-08-23 13:27:00+02:00,0.09,2.622,0.048,0.007328904,4.409286,11410866.0
2023-08-23 13:28:00+02:00,0.09,2.622,0.049,0.006328904,4.409286,11427654.166666666
2023-08-23 13:29:00+02:00,0.0,2.615,0.043,0.005328904,4.409286,11412098.916666666
2023-08-23 13:30:00+02:00,0.0,2.623,0.053,0.004328904,4.409286,11494722.75
2023-08-23 13:31:00+02:00,0.0,2.623,0.05,0.004328904,4.409286,11413535.083333334
2023-08-23 13:32:00+02:00,0.0,2.626,0.056,0.006328904,4.409286,11423874.0
2023-08-23 13:33:00+02:00,0.0,2.629,0.054,0.007328904,4.409286,11443790.25
2023-08-23 13:34:00+02:00,0.0,2.627,0.051,0.009328904,4.409286,11426525.583333334
2023-08-23 13:35:00+02:00,0.0,2.639,0.053,0.012328904,4.409286,11476157.083333334
2023-08-23 13:36:00+02:00,0.0,2.632,0.054,0.012328904,4.409286,11441181.666666666
2023-08-23 13:37:00+02:00,0.0,2.626,0.051,0.010328904,4.409286,11432714.0
2023-08-23 13:38:00+02:00,0.0,2.635,0.055,0.009328904,4.409286,11420006.0
2023-08-23 13:39:00+02:00,0.0,2.633,0.055,0.007328904,4.409286,11408434.666666666
2023-08-23 13:40:00+02:00,0.0,2.621,0.052,0.006328904,4.409286,11507426.333333334
2023-08-23 13:41:00+02:00,0.0,2.624,0.052,0.005328904,4.409286,11423909.916666666
2023-08-23 13:42:00+02:00,0.0,2.621,0.048,0.006328904,4.409286,11418463.083333334
2023-08-23 13:43:00+02:00,0.0,2.623,0.051,0.006328904,4.409286,11423914.916666666
2023-08-23 13:44:00+02:00,0.0,2.627,0.049,0.007328904,4.409286,11428849.333333334
2023-08-23 13:45:00+02:00,0.09,2.625,0.051,0.007328904,4.409286,11511981.666666666
2023-08-23 13:46:00+02:00,0.09,2.624,0.053,0.007328904,4.409286,11419543.083333334
2023-08-23 13:47:00+02:00,0.09,2.63,0.054,0.008328904,4.409286,11424843.916666666
2023-08-23 13:48:00+02:00,0.09,2.624,0.05,0.008328904,4.409286,11422002.583333334
2023-08-23 13:49:00+02:00,0.09,2.621,0.047,0.007328904,4.409286,11431704.916666666
2023-08-23 13:50:00+02:00,0.0,2.635,0.057,0.009328904,4.409286,11463609.583333334
2023-08-23 13:51:00+02:00,0.0,2.628,0.054,0.007328904,4.409286,11430120.416666666
2023-08-23 13:52:00+02:00,0.0,2.626,0.055,0.008328904,4.409286,11408970.0
2023-08-23 13:53:00+02:00,0.0,2.627,0.056,0.008328904,4.409286,11445639.666666666
2023-08-23 13:54:00+02:00,0.0,2.626,0.051,0.009328904,4.409286,11388257.5
2023-08-23 13:55:00+02:00,0.0,2.628,0.054,0.009328904,4.409286,11492348.166666666
2023-08-23 13:56:00+02:00,0.09,2.622,0.047,0.009328904,4.409286,11399642.333333334
2023-08-23 13:57:00+02:00,0.0,2.627,0.054,0.010328904,4.409286,11430603.25
2023-08-23 13:58:00+02:00,0.09,2.636,0.053,0.011328904,4.409286,11404830.0
2023-08-23 13:59:00+02:00,0.09,2.633,0.055,0.009328904,4.409286,11411089.75
2023-08-23 14:00:00+02:00,0.09,2.62,0.048,0.009157191,4.409286,11467055.583333334
2023-08-23 14:01:00+02:00,0.0,2.637,0.06,0.009157191,4.409286,11444925.0
2023-08-23 14:02:00+02:00,0.0,2.633,0.053,0.010157191,4.409286,11385199.916666666
2023-08-23 14:03:00+02:00,0.0,2.633,0.06,0.010157191,4.409286,11415838.666666666
2023-08-23 14:04:00+02:00,0.0,2.647,0.059,0.011157191,4.409286,11420854.5
2023-08-23 14:05:00+02:00,0.0,2.639,0.057,0.011157191,4.409286,11491866.25
2023-08-23 14:06:00+02:00,0.0,2.644,0.065,0.011157191,4.409286,11398679.333333334
2023-08-23 14:07:00+02:00,0.0,2.641,0.059,0.010157191,4.409286,11419521.083333334
2023-08-23 14:08:00+02:00,0.0,2.631,0.053,0.010157191,4.409286,11440987.0
2023-08-23 14:09:00+02:00,0.0,2.641,0.058,0.009157191,4.409286,11418718.416666666
2023-08-23 14:10:00+02:00,0.0,2.636,0.056,0.010157191,4.409286,11483292.833333334
2023-08-23 14:11:00+02:00,0.0,2.635,0.061,0.009157191,4.409286,11430667.416666666
2023-08-23 14:12:00+02:00,0.0,2.636,0.056,0.010157191,4.409286,11425964.166666666
2023-08-23 14:13:00+02:00,0.0,2.632,0.058,0.009157191,4.409286,11435114.25
2023-08-23 14:14:00+02:00,0.0,2.628,0.051,0.009157191,4.409286,11421557.5
2023-08-23 14:15:00+02:00,0.0,2.63,0.056,0.008157191,4.409286,11484973.666666666
2023-08-23 14:16:00+02:00,0.0,2.638,0.057,0.008157191,4.409286,11425455.833333334
2023-08-23 14:17:00+02:00,0.0,2.637,0.066,0.008157191,4.409286,11435158.833333334
2023-08-23 14:18:00+02:00,0.0,2.626,0.052,0.008157191,4.409286,11445226.0
2023-08-23 14:19:00+02:00,0.0,2.624,0.049,0.008157191,4.409286,11421968.5
2023-08-23 14:20:00+02:00,0.0,2.635,0.06,0.010157191,4.409286,11483416.0
2023-08-23 14:21:00+02:00,0.0,2.632,0.055,0.009157191,4.409286,11451992.083333334
2023-08-23 14:22:00+02:00,0.0,2.645,0.058,0.010157191,4.409286,11399221.666666666
2023-08-23 14:23:00+02:00,0.0,2.647,0.059,0.010157191,4.409286,11434887.916666666
2023-08-23 14:24:00+02:00,0.0,2.646,0.055,0.009157191,4.409286,11410075.25
2023-08-23 14:25:00+02:00,0.0,2.636,0.059,0.007157191,4.409286,11513055.083333334
2023-08-23 14:26:00+02:00,0.0,2.631,0.057,0.008157191,4.409286,11401213.25
2023-08-23 14:27:00+02:00,0.0,2.635,0.059,0.007157191,4.409286,11424062.5
2023-08-23 14:28:00+02:00,0.0,2.629,0.055,0.008157191,4.409286,11410521.75
2023-08-23 14:29:00+02:00,0.0,2.632,0.055,0.010157191,4.409286,11435763.833333334
2023-08-23 14:30:00+02:00,0.0,2.631,0.06,0.009157191,4.409286,11458289.916666666
2023-08-23 14:31:00+02:00,0.0,2.639,0.065,0.008157191,4.409286,11426944.083333334
2023-08-23 14:32:00+02:00,0.0,2.637,0.058,0.009157191,4.409286,11410916.416666666
2023-08-23 14:33:00+02:00,0.0,2.653,0.061,0.012157191,4.409286,11493922.583333334
2023-08-23 14:34:00+02:00,0.0,2.642,0.054,0.009157191,4.409286,11383632.25
2023-08-23 14:35:00+02:00,0.0,2.667,0.049,0.047157191,4.409286,11476589.083333334
2023-08-23 14:36:00+02:00,0.0,2.634,0.051,0.008157191,4.409286,11394106.75
2023-08-23 14:37:00+02:00,0.0,2.618,0.047,0.007157191,4.409286,11415593.583333334
2023-08-23 14:38:00+02:00,0.0,2.636,0.059,0.008157191,4.409286,11386556.0
2023-08-23 14:39:00+02:00,0.0,2.637,0.055,0.008157191,4.409286,11405068.166666666
2023-08-23 14:40:00+02:00,0.0,2.623,0.053,0.008157191,4.409286,11452641.666666666
2023-08-23 14:41:00+02:00,0.0,2.63,0.054,0.008157191,4.409286,11436343.916666666
2023-08-23 14:42:00+02:00,0.0,2.616,0.046,0.007157191,4.409286,11386225.833333334
2023-08-23 14:43:00+02:00,0.0,2.63,0.057,0.009157191,4.409286,11406884.5
2023-08-23 14:44:00+02:00,0.0,2.633,0.059,0.009157191,4.409286,11391114.916666666
2023-08-23 14:45:00+02:00,0.09,2.636,0.061,0.009157191,4.409286,11488441.833333334
2023-08-23 14:46:00+02:00,0.09,2.637,0.057,0.010157191,4.409286,11390268.666666666
2023-08-23 14:47:00+02:00,0.09,2.629,0.05,0.009157191,4.409286,11410929.083333334
2023-08-23 14:48:00+02:00,0.09,2.632,0.054,0.009157191,4.409286,11422588.416666666
2023-08-23 14:49:00+02:00,0.09,2.628,0.053,0.009157191,4.409286,11394061.583333334
2023-08-23 14:50:00+02:00,0.0,2.648,0.064,0.012157191,4.409286,11425733.083333334
2023-08-23 14:51:00+02:00,0.0,2.636,0.06,0.010157191,4.409286,11369635.583333334
2023-08-23 14:52:00+02:00,0.0,2.632,0.059,0.009157191,4.409286,11361767.666666666
2023-08-23 14:53:00+02:00,0.0,2.64,0.062,0.011157191,4.409286,11373444.333333334
2023-08-23 14:54:00+02:00,0.0,2.651,0.066,0.011157191,4.409286,11401728.75
2023-08-23 14:55:00+02:00,0.0,2.645,0.064,0.010157191,4.409286,11484861.333333334
2023-08-23 14:56:00+02:00,0.0,2.636,0.06,0.009157191,4.409286,11433094.666666666
2023-08-23 14:57:00+02:00,0.09,2.636,0.063,0.006157191,4.409286,11426881.083333334
2023-08-23 14:58:00+02:00,0.09,2.625,0.055,0.004157191,4.409286,11418937.583333334
2023-08-23 14:59:00+02:00,0.09,2.631,0.062,0.005157191,4.409286,11408953.666666666
2023-08-23 15:00:00+02:00,0.09,2.639,0.06,0.006900662,4.409286,11473440.916666666
2023-08-23 15:01:00+02:00,0.09,2.646,0.065,0.008900662,4.409286,11421677.916666666
2023-08-23 15:02:00+02:00,0.0,2.648,0.066,0.008900662,4.409286,11406217.916666666
2023-08-23 15:03:00+02:00,0.0,2.651,0.063,0.009900662,4.409286,11424240.5
2023-08-23 15:04:00+02:00,0.0,2.657,0.067,0.010900662,4.409286,9968603.166666666
2023-08-23 15:05:00+02:00,0.0,2.651,0.064,0.012900662,4.409286,10062254.5
2023-08-23 15:06:00+02:00,0.0,2.642,0.056,0.010900662,4.409286,9857862.083333334
2023-08-23 15:07:00+02:00,0.0,2.645,0.061,0.011900662,4.409286,9932998.833333334
